feature,p_value,score,gbc,lg,xgb,mean
p97_V,9.772662844029774e-24,114.08729707666707,0.005010700324042573,0.12299953309248118,0.007943589,0.04531794088561211
p97_Y,2.1327736541592675e-37,177.8746766199123,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p98_N,7.513580022099917e-57,268.27385356936384,1.0,0.10122324987516208,1.0,0.7004077499583875
p98_S,5.662216245267026e-18,87.01678819671538,0.005806493655226287,0.20721874911896754,0.000856929,0.07129405725573677
p98_T,3.1496335326366e-46,218.95286073775796,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p99_F,9.98884283812891e-50,235.2071450083497,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p99_Q,5.573683228431448e-65,305.97368421052516,1.0,0.10122324987516208,1.0,0.7004077499583875
p99_S,1.5621467269105344e-10,51.74166261589204,1.0,0.10122324987516208,1.0,0.7004077499583875
p100_C,6.32458199466092e-29,138.36322012802225,0.008892942850736826,0.03488541947164451,0.0,0.014592787440793778
p100_F,4.110485972605968e-15,73.51277972219405,0.036984037706846815,0.11244853204355912,0.014631591,0.054688053518784564
p100_I,3.6648114244569174e-29,139.47026639774344,7.897122922267761e-05,0.11013386799853378,0.01891906,0.043043966411498054
p100_L,4.96926009741937e-19,91.99181261948755,0.0,0.07186567739460567,0.0013839421,0.024416539826951755
p100_M,1.6343536828828505e-24,117.72570186929168,0.00027484907321679,0.06391575971431089,0.0009373904,0.02170933305384914
p100_S,8.367512571463612e-42,198.3825971874599,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p101_KFRVDMSCA,1.1135348916728033e-08,42.846478163336826,0.0061797496183716265,0.08016266149115554,0.0015344906,0.029292300574264667
p101_N,1.9512634349177955e-05,27.039947152899817,0.018628427766186867,0.12442281570015293,0.007392661,0.05014796821556233
p101_Q,1.452510703400401e-43,206.56998577524817,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p101_Y,5.659941550149998e-47,222.41688810919482,1.0,0.10122324987516208,1.0,0.7004077499583875
p102_KRMAE,2.253600267365799e-36,173.10555211610824,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p104_MYW,1.5308805735358322e-06,32.473417583011056,0.0,0.03815582568306165,0.0010120317,0.013055952456828413
p105_I,0.007019649807491055,14.08792787136103,0.0,0.10597412300479737,0.025392752,0.043788958381852594
p105_L,2.5493961656026234e-24,116.82131871858624,0.008892942850736826,0.03488541947164451,0.0,0.014592787440793778
p105_V,2.4284637461511963e-06,31.492874474307545,0.0009192174661053999,0.09937537192107614,0.0011926905,0.03382909328084543
p106_L,2.5280098933322343e-25,121.5209165215744,0.0029077883811752694,0.06007399119370436,0.021818079,0.02826661954307842
p108_H,4.5053530965376554e-58,273.9434356957566,1.0,0.10122324987516208,1.0,0.7004077499583875
p108_K,6.14478124765692e-12,58.44811228040206,0.0,0.04958632597686902,0.00021932747,0.016601884482424372
p108_P,1.49819844510629e-18,89.73607366681861,0.001782930882401575,0.07616846249055555,0.019148476,0.032366623264930054
p108_R,5.484794017357154e-20,96.49312375245911,0.0015524103713488568,0.07639282316620835,0.00087396655,0.026273066695848682
p109_I,3.345478569991039e-07,35.69366132500569,0.01652072930074317,0.07003696585460915,0.013847531,0.033468408658275994
p109_L,1.492795645899989e-17,85.03286924128038,0.0,0.0332957967054533,0.0,0.011098598901817767
p109_P,5.573683228431448e-65,305.97368421052516,1.0,0.10122324987516208,1.0,0.7004077499583875
p109_T,0.004119507312590838,15.299052517530534,0.02684762143993001,0.08013399095550582,0.0010733135,0.03601830864105879
p109_VMADRYFS,0.01874977958005035,11.818931153142088,0.002472238171619915,0.07408643435396219,0.015976878,0.030845183469552923
p110_FLIS,2.4932932083091907e-23,112.18098057299042,0.0,0.09074418775090326,0.0,0.03024806258363442
p110_G,2.5644446623608686e-50,237.94958874852097,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p110_M,4.668880464737921e-22,106.21382944706934,0.0,0.07333858792907472,0.035374425,0.036237671093564815
p110_V,6.327880664012863e-65,305.718205880763,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p112_K,6.2973013156797095e-40,189.651629306859,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p112_N,4.2488759421050256e-52,246.21786003965303,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p112_SYTERDIMQ,0.0004729259986554486,20.119794694756443,0.00102627501013517,0.06969210141832488,0.0016817376,0.024133371343405697
p112_V,2.210756223682926e-50,238.2488965689531,1.0,0.10122324987516208,1.0,0.7004077499583875
p113_L,1.4328562290504846e-11,56.69598055466054,0.08116365250908944,0.1103151275585686,0.017634945,0.06970457501931178
p113_MFWP,0.0005102712156438146,19.952614481745403,9.172422055174666e-05,0.1315812950396973,0.0010654473,0.04424615553489791
p113_V,7.514818574957266e-49,231.13653956722828,0.28926157214069054,0.19468098240017884,0.061487176,0.18180991002170135
p114_E,0.7137882900715162,2.1195135638316795,0.0,0.0,0.0,0.0
p115_G,1.3754733882053411e-22,108.70356592564771,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p116_Y,1.677940151210116e-52,248.09107170561995,1.0,0.10122324987516208,1.0,0.7004077499583875
p117_F,9.921751306058184e-60,281.6297976174601,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p117_L,2.116700281127381e-46,219.75496339194933,0.07798214154604302,0.1255949335270861,0.0034392872,0.06900545408750779
p117_M,2.4921516614339584e-07,36.31530275632594,0.013375052658210753,0.16282358704880384,0.011517723,0.06257212093265375
p117_T,2.2975944868085306e-39,187.03548701055556,1.0,0.10122324987516208,1.0,0.7004077499583875
p117_V,1.4272118598079062e-17,85.12483721675683,0.09748619999835433,0.1508244847532768,0.006258221,0.08485630187637651
p118_G,1.4901078877244483e-78,368.85088319498584,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p118_V,4.430032520790835e-59,278.615906468857,1.0,0.10122324987516208,1.0,0.7004077499583875
p119_S,8.587825895289983e-37,175.05725764644131,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p119_T,2.118603109759589e-21,103.13118349656236,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p120_L,1.9943911211293756e-24,117.3207428709578,0.17924915292271118,0.17704875534108896,0.082952805,0.14641690437575103
p120_T,7.621670723869016e-08,38.810978160823225,0.00826538168028014,0.07161105678070306,0.00059438276,0.026823607072457626
p120_V,5.787486301124942e-58,273.4389120597142,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p121_C,5.573683228431448e-65,305.97368421052516,1.0,0.10122324987516208,1.0,0.7004077499583875
p121_G,2.8296473322224946e-21,102.54113666450102,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p123_I,2.401007795793176e-58,275.21135979186556,1.0,0.10122324987516208,1.0,0.7004077499583875
p123_L,4.345577841151542e-80,375.9585722230003,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p123_M,6.391898356005025e-39,184.96714610351015,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p123_Q,8.383303840462086e-26,123.76446800709226,0.40579082809996403,0.6459065800029281,0.033611804,0.36176973744993157
p124_T,2.0648700691347433e-56,266.23684210526216,1.0,0.10122324987516208,1.0,0.7004077499583875
p124_V,1.750001607365633e-33,159.63577942140927,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p125_G,9.601095892109535e-21,100.04943985039408,2.1912081025531312e-05,0.0733459320771574,0.0038939524,0.025753932169748806
p125_S,1.1381734456539902e-21,104.39779986858034,0.014084253342957556,0.0833291062563282,0.012405023,0.036606127526022804
p125_T,4.0674439190408936e-84,394.60786782514947,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p126_L,5.972727979729236e-34,161.81252974568207,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p130_V,1.0885454845165225e-52,248.96348544021555,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p131_I,6.970682210287442e-58,273.06415898173043,1.0,0.10122324987516208,1.0,0.7004077499583875
p131_V,2.835776944350207e-27,130.6440065466071,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p132_L,4.2653173262688184e-09,44.853244677631054,1.0,0.10122324987516208,1.0,0.7004077499583875
p132_V,1.4088760527167993e-43,206.6315789473676,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p133_S,9.846299667889942e-56,263.0891771956689,1.0,0.10122324987516208,1.0,0.7004077499583875
p134_I,6.254318540824537e-50,236.15148447612614,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p134_V,3.4779729626533416e-13,64.37877342875584,0.03220919442470458,0.09245315994330121,0.015807332,0.04682322894633962
p134_W,5.573683228431448e-65,305.97368421052516,1.0,0.10122324987516208,1.0,0.7004077499583875
p137_Y,1.1691659786518956e-07,37.910599510072494,9.965610791154683e-05,0.08407571873125566,0.009467192,0.031214188944452475
p138_L,1.8750819152182467e-10,51.36231227386556,0.0,0.0784642258669882,0.00036566367,0.026276629845353432
p138_MFQNST,1.5074551850959976e-06,32.506156422683404,0.0,0.05361220515491285,0.0062149265,0.019942377213295028
p138_V,3.936805243891923e-12,59.36881231217806,0.0013122150200518433,0.07284135870919571,0.010089158,0.028080910603255266
p140_V,6.283759987812327e-54,254.71287511705503,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p144_I,3.3612111128914006e-21,102.19011127284969,0.090003193291192,0.14043332193311428,0.016998872,0.08247846246173927
p144_L,2.2058348594839632e-37,177.80655354470517,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p144_M,8.279463042654792e-15,72.07382670402778,7.292165461657776e-05,0.1102904393251166,0.0010298392,0.03713106671228667
p145_S,1.1142421216244855e-52,248.91644638733905,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p146_S,1.0296832360419103e-07,38.17803543472546,0.007357896286643088,0.1107142336396484,0.0025650852,0.040212405038569494
p147_I,1.1408192265127485e-18,90.29321703975411,0.008892942850736826,0.03488541947164451,0.0,0.014592787440793778
p147_V,5.245654165164311e-51,241.14994180783563,1.0,0.10122324987516208,1.0,0.7004077499583875
p148_NVPAH,7.895889763654726e-11,53.15830774978822,0.014105208150840619,0.07087796327457235,0.0014392005,0.028807457302270956
p148_R,1.0413267969076533e-07,38.15436806438964,0.003157462482982326,0.08513679388163926,0.00061774283,0.02963733306470401
p148_T,2.5080807221416036e-33,158.9069385126681,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p150_G,2.500334209043071e-34,163.57549768974852,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p150_K,3.273642186849809e-32,153.70324911597336,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p150_N,9.906742044077322e-40,188.7358610879475,0.010452639920939815,0.1181233398027241,0.0041522346,0.044242738122453884
p150_S,4.204000117463281e-09,44.88349577290865,0.005114846101883219,0.14852740360223102,0.0007325229,0.05145825754253786
p150_T,1.5754198848204016e-07,37.282406788695106,0.009307687957497644,0.09642904129774428,0.0031162202,0.03628431649702217
p151_E,2.695954263381129e-49,233.20445057242122,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p151_G,3.846429831176852e-17,83.09484081522842,3.175047843429867e-05,0.054201646139567246,0.0,0.01807779887266718
p151_PQINHR,0.004018981892342425,15.354909891390463,0.005592532156410784,0.03422677700178853,0.013164883,0.017661397235450904
p151_S,7.253883039111007e-61,286.898161638247,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p151_T,2.070340191616873e-15,74.92140081741964,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p152_N,1.3056243907124586e-48,230.02217771436622,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p152_PRDEGA,7.710106822037712e-17,81.67030293757131,0.0038013655953850456,0.12625310042979287,0.00048014164,0.04351153588713164
p152_S,0.01828056606348225,11.878173899123357,0.0008345284020002822,0.1015784288455606,0.00244969,0.03495421571540027
p152_T,8.194381103153406e-07,33.79882998652215,8.510286211328194e-05,0.1126551282306767,0.0006799107,0.037806713933203936
p153_L,9.98884283812891e-50,235.2071450083497,1.0,0.10122324987516208,1.0,0.7004077499583875
p155_I,1.8099340711710358e-26,126.87930228522949,0.02742679447641098,0.11757327165027526,0.008763612,0.051254559458229904
p155_L,5.197503736044456e-58,273.655523472714,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p155_VMGTFSY,2.672372269656497e-07,36.16795645877416,0.012258242175543376,0.12794319688534486,0.0017835206,0.04732831987541883
p156_IGTF,1.7243662471984707e-07,37.09201417063988,2.074395274446841e-05,0.04432802506304023,0.0,0.014782923005261567
p156_L,2.75606776558011e-17,83.77750244388045,0.0004292632925959285,0.031091428645623878,0.0,0.010506897312739934
p156_M,7.165557164237871e-22,105.34089754711087,0.41797032804455586,0.1290931417601026,0.14686719,0.2313102185452428
p156_V,9.339135165441048e-27,128.22337585753593,1.0,0.10122324987516208,1.0,0.7004077499583875
p157_G,1.2930052225261019e-37,178.88680716443372,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p157_V,6.290720562556112e-71,333.53408469197825,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p158_I,2.9553670513559092e-33,158.57459324290963,0.0006889933771958703,0.1626492036093672,0.0045932727,0.05597715656000609
p158_L,4.408633078153488e-21,101.63693779848336,0.090003193291192,0.14043332193311428,0.016998872,0.08247846246173927
p158_V,1.115191956585238e-13,66.72303380795451,0.0017310846797505503,0.1470161769382676,0.111177385,0.08664154882379373
p159_I,1.1349953000128484e-18,90.30367998787551,0.0006779999343017562,0.09839830503905353,0.004282304,0.034452869686382136
p159_L,5.156043464136194e-14,68.3116234650902,4.654879033317765e-05,0.0597134396163786,0.00036145654,0.020040481647489453
p159_SGMTF,3.0367227149716654e-09,45.56278062501749,0.0003872728542406066,0.09103892242570376,0.0007454027,0.030723865995732336
p159_V,6.5851957940178805e-25,119.57436440900734,0.0020524374181818718,0.10107040762101341,0.0010933467,0.034738730593725696
p160_F,6.933909842577221e-48,226.6534418825048,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p160_L,3.234451307277419e-08,40.61160163232323,0.0038117753012347462,0.09309547827418894,0.009585077,0.03549744350615453
p160_VCYIMSG,2.4351725450659845e-06,31.487006523192314,0.0012073172943862529,0.046096541593301225,0.007705586,0.01833648163958892
p161_S,3.048245740507737e-56,265.45198363761955,1.0,0.10122324987516208,1.0,0.7004077499583875
p161_T,3.9335407382857876e-07,35.35156671281406,1.0,0.10122324987516208,1.0,0.7004077499583875
p163_I,8.623207159302158e-09,43.38153371312155,0.00018554658624746163,0.1272282464507324,0.0028113804,0.04340839115539108
p163_TLMCASG,2.6883451238704454e-09,45.81715461175135,0.0010711108768877839,0.08020490947387543,0.0039283517,0.028401457344147566
p163_V,9.378872580063681e-14,67.07969067000451,0.01545073889800615,0.11941124156494433,0.0078016394,0.04755453994824887
p164_I,2.9855056291752686e-82,385.9719889319731,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p164_M,6.153208167475645e-39,185.04408436296526,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p164_W,1.6471331240103647e-62,294.5204167685667,1.0,0.10122324987516208,1.0,0.7004077499583875
p165_G,1.6112245909152417e-81,382.58282001804906,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p165_S,3.641515433000115e-15,73.76164285033678,0.0169839946553083,0.21419081814969626,0.0086980965,0.07995763643461719
p166_CVFMNTG,0.0017079261236349727,17.276421884361348,0.002009045939227695,0.02729665247366221,0.0064593772,0.011921691884426497
p166_I,3.7461131718833706e-71,334.5770051427934,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p166_L,1.2360341477354714e-20,99.5340824456175,0.007398249110554834,0.1265080298776654,0.00479582,0.046234032991610614
p166_S,5.824270706903267e-08,39.376421945352995,0.010276333006591728,0.057014044267158406,0.0018411197,0.02304383233238155
p167_G,5.867182643506389e-77,361.4644236809599,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p167_ILTCP,5.7784483360925485e-05,24.700662974679418,0.003405218082420372,0.10985836712032458,0.00076303096,0.038008872052770974
p167_S,2.3919144517455893e-16,79.34975614453654,0.00015989741939813337,0.053726066466240126,0.0029698762,0.018951946683402904
p167_V,7.857810137596165e-34,161.25712891594105,1.0,0.10122324987516208,1.0,0.7004077499583875
p168_C,1.3533461658234488e-46,220.65764459175435,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p168_V,1.946430738681953e-74,349.79037574159395,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p168_W,7.513580022099917e-57,268.27385356936384,1.0,0.10122324987516208,1.0,0.7004077499583875
p169_GC,2.2266091900481304e-05,26.756311332985113,0.00017136702690545485,0.05126466903722871,0.0,0.017145345354711388
p169_S,1.0311287474468961e-42,202.6117741009129,0.0004234059234161188,0.10098994692224887,0.004937288,0.03545021357712023
p169_T,7.587028561186714e-36,170.64947910633654,1.0,0.10122324987516208,1.0,0.7004077499583875
p170_GTMFSC,0.005120829115013967,14.806062886753331,0.013172360325939124,0.21474954011183733,0.007019008,0.07831363616064331
p170_I,3.731426282537093e-65,306.78145416137744,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p170_L,2.670258919020855e-23,112.04139197432964,0.0001609981757966798,0.061320828927299564,0.0008990627,0.020793629942626752
p170_V,6.219728480253544e-12,58.42303621764601,0.005041393189274935,0.18898263423184164,0.0072377473,0.06708725824423623
p173_I,2.887600768543784e-63,298.0263157894726,1.0,0.10122324987516208,1.0,0.7004077499583875
p173_L,3.57147264478739e-31,148.8607396870549,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p174_L,0.09019420461654659,8.038051988317985,0.007392528643234219,0.09755685275507898,0.003496566,0.03614864916239446
p174_V,3.973636488938125e-40,190.58219585123942,0.05716025807238708,0.16347737451837105,0.03300261,0.08454674794681448
p179_Y,0.004731459027973287,14.985464907610904,0.008892942850736826,0.03488541947164451,0.0,0.014592787440793778
p180_VMLA,1.7394076122634797e-07,37.07370732337226,0.0021955694202666336,0.10509841399179218,0.006670938,0.037988307095160635
p180_W,5.573683228431448e-65,305.97368421052516,1.0,0.10122324987516208,1.0,0.7004077499583875
p182_H,2.5866605120427497e-48,228.64288031723058,1.0,0.10122324987516208,1.0,0.7004077499583875
p184_M,1.5839879086727588e-50,238.92126396754966,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p185_Q,5.358310220866897e-07,34.69804666304925,1.0,0.10122324987516208,1.0,0.7004077499583875
p186_T,8.483878067047418e-36,170.42340320236664,1.0,0.10122324987516208,1.0,0.7004077499583875
p186_VSG,3.062420523845339e-06,30.999287443776375,0.018375770016954462,0.048929943509059576,0.009091398,0.025465703757803822
p190_P,2.214306700761613e-27,131.1463192925062,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p190_V,1.9301919723546344e-20,98.62466524558137,0.024978447043751767,0.22694395329024952,0.0036952829,0.08520589439542614
p192_W,3.6156893317722537e-84,394.84452537445503,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p192_Y,3.148839222353204e-55,260.74637653832133,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p193_Y,5.358310220866897e-07,34.69804666304925,1.0,0.10122324987516208,1.0,0.7004077499583875
p194_T,1.0517339833102586e-06,33.2699065125248,1.0,0.10122324987516208,1.0,0.7004077499583875
p195_L,1.1611208980551176e-20,99.66163774244473,0.0019313361918305582,0.1436351219478753,0.0002532296,0.048606562581812784
p195_P,5.928955717769023e-23,110.41736048114002,0.0026949765522737467,0.08548519848392375,0.0017190464,0.029966407140097878
p195_R,2.105910856007606e-25,121.89228922580746,0.090003193291192,0.14043332193311428,0.016998872,0.08247846246173927
p195_T,1.5840377545594397e-45,215.6925774973538,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p195_V,4.80859901346654e-68,320.17465434002776,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p196_G,2.3949459863763355e-64,303.0387538468809,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p196_H,1.0884833084857929e-20,99.7934299508087,0.0026949765522737467,0.08548519848392375,0.0017190464,0.029966407140097878
p196_K,5.212446055995733e-09,44.43421186082701,0.04455806299729887,0.1330338203174466,0.08731966,0.08830384684042693
p196_N,1.1587986285496052e-07,37.92935275699451,0.00910683699169054,0.156538003598773,0.0023654625,0.0560034343574797
p196_S,3.428729764903177e-48,228.0742994385837,1.0,0.10122324987516208,1.0,0.7004077499583875
p196_TERDP,0.0006183679276098539,19.529398209412825,0.0003598597590299253,0.0752785865498418,0.000886723,0.025508389766860134
p197_N,1.0144181041357888e-47,225.8857630048428,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p197_P,2.3358406655018372e-24,116.99928130104995,0.0019313361918305582,0.1436351219478753,0.0002532296,0.048606562581812784
p197_S,1.375184093462847e-52,248.49223594526632,1.0,0.10122324987516208,1.0,0.7004077499583875
p197_T,2.9795557454695145e-61,288.69005374703477,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p198_E,1.305712860012997e-21,104.11788240428248,0.004767870459045896,0.07046992878351213,0.16100082,0.0787462057522343
p198_G,2.298154894719222e-18,88.86122245305015,0.090003193291192,0.14043332193311428,0.016998872,0.08247846246173927
p198_K,1.9864980309256494e-76,359.01171397687864,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p198_Y,7.481800663941622e-48,226.49999999999915,1.0,0.10122324987516208,1.0,0.7004077499583875
p199_P,5.573683228431448e-65,305.97368421052516,1.0,0.10122324987516208,1.0,0.7004077499583875
p199_T,4.0717346049098556e-20,97.10125537361984,0.0026949765522737467,0.08548519848392375,0.0017190464,0.029966407140097878
p199_V,2.951291477009459e-11,55.19917076017719,0.020240116192932357,0.14621304864944779,0.0035698337,0.0566743328479522
p199_WIS,4.5760461593444696e-05,25.204662644994556,0.0,0.09441689518495919,0.00056670746,0.03166120088110209
p199_Y,2.6359590801609575e-44,210.01602334348493,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p200_H,8.119749668559975e-08,38.677835185516436,0.005043986437143288,0.1053043013899744,0.0077190143,0.039355767377579697
p200_K,1.002482361117083e-35,170.08568866349123,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p200_N,1.0417038136731416e-20,99.88304512664327,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p200_R,3.848458637668093e-36,172.02286024852992,0.008892942850736826,0.03488541947164451,0.0,0.014592787440793778
p201_S,3.133486378955438e-79,371.9862961553089,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p201_V,5.573683228431448e-65,305.97368421052516,1.0,0.10122324987516208,1.0,0.7004077499583875
p202_Q,1.4949517637806762e-61,290.0789473684199,1.0,0.10122324987516208,1.0,0.7004077499583875
p203_Y,5.300486744852629e-68,319.9786514631704,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p204_Y,4.936630859654153e-23,110.79031468937981,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p205_T,1.2141001655891685e-83,392.4096046298628,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p205_V,4.5958911203226683e-35,167.00418375031316,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p206_L,0.0003224079739156065,20.960655510481512,0.008647617993732577,0.11568674039041404,0.007552925,0.04396242780525961
p206_M,5.520448377725963e-13,63.425834287342184,0.0,0.07380334480902928,0.00054045784,0.024781267549857506
p206_W,5.138799789259262e-78,366.3614704752132,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p207_V,2.077883948659033e-62,294.05263157894626,1.0,0.10122324987516208,1.0,0.7004077499583875
p207_Y,3.456319189026941e-52,246.63411167053485,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p208_M,6.216037989295306e-54,254.73471687652864,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p209_M,7.306107375467068e-63,296.15724815724707,1.0,0.10122324987516208,1.0,0.7004077499583875
p210_I,2.5142500723211424e-22,107.47489101065051,0.0017777585501009014,0.06142074208475655,0.010358076,0.024518858748716923
p210_TSLGF,2.216465559453887e-19,93.64132141714028,0.0889243141021357,0.11516104522580156,0.0049407487,0.06967536933610674
p210_V,1.1577827488394582e-31,151.14372157363158,0.000530672503742111,0.1446072784787512,0.01341726,0.05285173692416554
p211_F,9.518822841207246e-72,337.3333827581646,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p211_T,4.89299967661836e-59,278.4156816791431,1.0,0.10122324987516208,1.0,0.7004077499583875
p211_V,3.607210019691851e-33,158.17093571116226,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p212_H,5.052464589724097e-52,245.86860052496948,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p213_F,5.358310220866897e-07,34.69804666304925,1.0,0.10122324987516208,1.0,0.7004077499583875
p214_C,4.3302111849094035e-11,54.404440845713154,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p214_F,1.0911475179579682e-30,146.59682492700952,0.14080669281628058,0.14774732668373797,0.36553344,0.21802915360172637
p214_I,1.2023287791957898e-15,76.03710665760273,0.0021873856885331958,0.1425278866466939,0.0017395113,0.04881826120052595
p214_SMLGY,9.822675446084902e-09,43.10901445192266,0.0008232837768397755,0.1236706703885724,0.002190882,0.04222827875755172
p214_T,2.7209738667112918e-11,55.36755580098016,0.008058566518750261,0.10923263030362033,0.0030847483,0.04012531503575395
p214_V,0.16962086195077283,6.42433347157245,0.0013711175688965421,0.06471530294122389,0.0,0.022028806836706813
p215_LFTMGA,7.367835390511703e-07,34.02402095505365,0.0018000618433125753,0.08037155759743518,0.0023611623,0.02817759392452189
p215_V,5.2297015238655436e-33,157.41868127753202,1.7565239068066955e-06,0.10223795242565682,0.0020129618,0.03475089024216358
p217_L,0.007998158999020724,13.789481382833412,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p217_V,8.248732596955665e-16,76.81039940748721,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p218_F,3.5412431885753e-10,50.0404961776278,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p218_GLMC,0.0019573125600877515,16.97199981417887,0.001957132357554641,0.1021463341709101,0.0062284353,0.03677730061579392
p218_I,1.1207520663954295e-30,146.5425542788821,0.04551703241162497,0.10025758402210712,0.0024240727,0.04939956304693466
p218_S,2.65838415906845e-53,251.80542439333144,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p218_T,2.598406978295102e-19,93.31654895289944,0.011031265821565253,0.13477353111039314,0.005409468,0.05040475496577428
p218_V,1.0817107027053686e-08,42.907174734130116,0.012256389919439637,0.051421887320564144,0.017542621,0.0270736327869381
p219_L,2.5935041922942753e-48,228.6375495612808,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p219_T,5.77746905692651e-22,105.77969691678707,0.0004908015290208352,0.12973382166122033,0.004474391,0.04489967147323062
p219_V,3.3997014163206792e-37,176.93163491241452,0.4103177626794843,0.1520780087678818,0.08408643,0.21549406816679426
