feature,p_value,score,lgbm,gbc,rf,mean
p53_I,0.00041332661542865974,12.573866552411992,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p53_Q,0.4888571474332303,0.47947250218135373,0.0,0.0,0.0,0.0
p53_R,0.011782455132681342,6.371774192321444,0.10050251256281408,0.041874817044587016,0.023657690456422666,0.055345006687941255
p53_S,0.16797074908292212,1.9043243713781222,0.03015075376884422,0.011154777606112972,0.0098942983598131,0.017066609911590095
p53_T,1.9846548081690067e-07,27.515466858914532,0.05527638190954774,0.0032946537781097327,0.05843427368106615,0.03900176978957454
p53_V,0.9345323615260753,0.006751742662403471,0.0,0.0,0.0,0.0
p54_D,0.06769686479068557,3.3468356701542112,0.10050251256281408,0.041874817044587016,0.023657690456422666,0.055345006687941255
p54_G,0.5768716217963599,0.31156824152269247,0.0,0.0,0.0,0.0
p54_K,0.0003602007620199259,12.83514780709777,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p54_L,0.0017036970394421686,9.909500490606305,0.01507537688442211,0.010887831542206131,0.005803565959885039,0.010588924795504426
p54_M,6.225246452516897e-63,334.43009630087045,0.32160804020100503,1.0,1.0,0.7738693467336684
p54_QNSYFTI,0.033137722614344625,4.5539970901802835,0.005025125628140704,0.0031434257976783184,0.012417903277050875,0.006862151567623299
p54_R,0.600660293621704,0.27421387182494966,0.0,0.0,0.0,0.0
p54_W,1.4124845534016272e-12,51.763066289212006,0.04522613065326633,0.17203195592811713,0.10732910252282953,0.10819572970140433
p55_G,2.699163250576181e-56,292.3366154910461,0.32160804020100503,1.0,1.0,0.7738693467336684
p55_K,5.107046200216143e-10,39.58401484288769,0.04522613065326633,0.17203195592811713,0.10732910252282953,0.10819572970140433
p55_L,0.4888571474332303,0.47947250218135373,0.0,0.0,0.0,0.0
p55_N,3.9503106242159883e-05,17.08064234254375,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p55_Q,0.01058187927277234,6.564298341497631,0.01507537688442211,0.010887831542206131,0.005803565959885039,0.010588924795504426
p55_R,0.1412706040253241,2.1682403283069145,0.10050251256281408,0.041874817044587016,0.023657690456422666,0.055345006687941255
p55_TSFPHEYA,0.1556647002830722,2.0195515314652206,0.04522613065326633,0.000833825936718778,0.006836359724499197,0.017632105438161436
p56_EIKRFYM,0.11365154567075343,2.508043959920832,0.010050251256281407,0.00026856558487348695,0.00811486013518898,0.0061445589921146244
p56_L,0.10682326019070587,2.606312168196567,0.01507537688442211,0.015001960105682093,0.015279420329478204,0.015118919106527469
p56_P,0.8685651068822836,0.027401225636155862,0.0,0.0,0.0,0.0
p56_S,4.5823843938016e-22,98.82787565166731,0.04522613065326633,0.17203195592811713,0.10732910252282953,0.10819572970140433
p56_V,4.13657155637584e-09,35.31790684192927,0.07537688442211055,0.016741070952621742,0.022628090436443996,0.038248681937058764
p57_D,0.11882260203927184,2.437866163973066,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p57_G,0.0027312563262954235,9.033631735433698,0.08040201005025126,0.05501161437172339,0.043888396862035495,0.05976734042800338
p57_QPENFY,0.18689745990466267,1.7448187892872662,0.005025125628140704,0.00026233846474045096,0.004517603877534155,0.0032683559901384367
p57_R,0.04348194322859942,4.089198363769892,0.06532663316582915,0.003621746637760478,0.07141869948921185,0.04678902643093383
p57_S,3.046716129671507e-23,104.8638360022413,0.32160804020100503,1.0,1.0,0.7738693467336684
p57_T,2.1230415046097978e-16,70.38041453451851,0.04522613065326633,0.17203195592811713,0.10732910252282953,0.10819572970140433
p57_V,0.4529852021500955,0.5637080240301345,0.0,0.0,0.0,0.0
p58_C,2.955112491519261e-21,94.70241431717817,0.04522613065326633,0.17203195592811713,0.10732910252282953,0.10819572970140433
p58_D,7.65012237052053e-46,229.1726125431344,0.32160804020100503,1.0,1.0,0.7738693467336684
p58_G,0.10778689791827074,2.5920314758691876,0.01507537688442211,0.00199862720585023,0.004505016489017241,0.007193006859763193
p58_K,0.00084883729664827,11.213954093718732,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p58_LVRETN,0.06851286620321703,3.32703851967202,0.03015075376884422,0.0033840360949825145,0.007132161976586176,0.013555650613470971
p58_P,0.4647312278448824,0.5349755279799676,0.0,0.0,0.0,0.0
p58_Q,0.4888571474332303,0.47947250218135373,0.0,0.0,0.0,0.0
p58_S,1.1870103754851705e-10,42.57881284698195,0.0,0.02964326605027215,0.03727108839175132,0.022304784814007824
p59_K,9.555356293303205e-06,19.84630659368555,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p59_L,0.21949708110626373,1.5099613418512925,0.0,0.0,0.0,0.0
p59_P,9.247097088266115e-49,246.4285302726496,0.32160804020100503,1.0,1.0,0.7738693467336684
p59_R,0.6564885230188424,0.19796158896632923,0.0,0.0,0.0,0.0
p59_SWENFIQ,0.9262906134048519,0.008563878704126738,0.0,0.0,0.0,0.0
p59_V,0.8685651068822836,0.027401225636155862,0.0,0.0,0.0,0.0
p60_E,4.4196044545400667e-10,39.880049478668646,0.0,0.02964326605027215,0.03727108839175132,0.022304784814007824
p60_F,1.0439293711120252e-05,19.673125383491666,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p60_P,0.26882043015192464,1.2244130965892073,0.0,0.0,0.0,0.0
p60_R,0.002050417745276508,9.564917408859905,0.010050251256281407,0.010720887466274844,0.009169858792758674,0.009980332505104975
p60_W,3.9517809600114515e-12,49.6190765066637,0.10050251256281408,0.041874817044587016,0.023657690456422666,0.055345006687941255
p60_Y,0.7510166665233938,0.10074622715366914,0.0,0.0,0.0,0.0
p61_E,2.883317612935931e-22,99.85641448931649,0.04522613065326633,0.17203195592811713,0.10732910252282953,0.10819572970140433
p61_K,3.264887020048059e-24,109.86913486931515,0.32160804020100503,1.0,1.0,0.7738693467336684
p61_Q,0.000114975702414815,15.018106986182163,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p61_R,0.011117238494241906,6.475810829177153,0.06532663316582915,0.010620547022769907,0.13579839569565,0.07058185862808301
p61_Y,0.8685651068822836,0.027401225636155862,0.0,0.0,0.0,0.0
p62_I,0.040340173367573895,4.216871725085293,0.01507537688442211,0.010887831542206131,0.005803565959885039,0.010588924795504426
p62_K,1.0708814021675866e-62,332.9087832946863,0.32160804020100503,1.0,1.0,0.7738693467336684
p62_L,0.002306473055536596,9.346554505822446,0.08040201005025126,0.05501161437172339,0.043888396862035495,0.05976734042800338
p62_M,9.230695221182125e-05,15.440577817734553,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p62_R,1.8167727196199748e-11,46.45290881748495,0.0,0.02964326605027215,0.03727108839175132,0.022304784814007824
p62_T,0.026448306716929906,4.94429720424203,0.10050251256281408,0.041874817044587016,0.023657690456422666,0.055345006687941255
p62_YSPVDQG,0.019212004906406042,5.503818594604058,0.0,0.00013749317239524766,0.0033479572203626786,0.0011618167975859753
p63_F,6.709534216115008e-47,235.39082022744998,0.32160804020100503,1.0,1.0,0.7738693467336684
p63_I,0.03565804783007071,4.427969070356415,0.05527638190954774,0.0032946537781097327,0.05843427368106615,0.03900176978957454
p63_S,1.1215248768803702e-08,33.29556027435366,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p63_V,0.20877803103994844,1.5823648865440485,0.0,0.0,0.0,0.0
p63_Y,5.865294469716211e-06,20.80334424076015,0.06030150753768844,0.00784806845063662,0.02742545468625513,0.0318583435581934
p64_L,0.0874368775832029,2.9279281338737593,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p64_N,0.0007550879741161722,11.43430153622323,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p64_P,0.037121443887886345,4.359008069659669,0.01507537688442211,0.010887831542206131,0.005803565959885039,0.010588924795504426
p64_TSVHIM,0.058220683608273746,3.5974025677503523,0.005025125628140704,0.0015281349347604544,0.011012880031041491,0.005855380197980883
p64_W,0.0005681872532968351,11.971079189601777,0.010050251256281407,0.00026856558487348695,0.00811486013518898,0.0061445589921146244
p64_Y,0.018309192277939795,5.588645364688861,0.32160804020100503,1.0,1.0,0.7738693467336684
p65_GYSHWM,0.018851784434930425,5.537159232470325,0.0,0.0023738022840195058,0.00955783797521559,0.0039772134197450315
p65_I,0.00013721652238872628,14.67849746462911,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p65_L,0.5058872196156117,0.4429536539562982,0.0,0.0,0.0,0.0
p65_T,0.046693982002243145,3.968350349247384,0.10050251256281408,0.041874817044587016,0.023657690456422666,0.055345006687941255
p65_V,8.089161283353098e-20,87.42720322026375,0.01507537688442211,0.09617016574783652,0.10322431717416862,0.07148995326880908
p66_CPNE,1.3192186956411415e-09,37.644554215615955,0.04522613065326633,0.17203195592811713,0.10732910252282953,0.10819572970140433
p66_I,2.1706818866022998e-45,226.51946223822029,0.32160804020100503,1.0,1.0,0.7738693467336684
p66_L,0.00014433640268896768,14.581448877470507,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p66_M,0.019765589547414242,5.453822481169864,0.01507537688442211,0.010887831542206131,0.005803565959885039,0.010588924795504426
p66_S,0.0008454904740250433,11.22138681372098,0.010050251256281407,0.010720887466274844,0.009169858792758674,0.009980332505104975
p66_T,1.8167727196199748e-11,46.45290881748495,0.0,0.02964326605027215,0.03727108839175132,0.022304784814007824
p66_V,0.10115504754793864,2.6932821482364675,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p67_L,1.6623700345829858e-07,27.869841622807897,0.0,0.02964326605027215,0.03727108839175132,0.022304784814007824
p67_M,0.07194598450868468,3.2464290868120935,0.03015075376884422,0.0006410292766516152,0.008003022766483774,0.012931601937326537
p67_S,2.900012418337543e-07,26.75796007051238,0.32160804020100503,1.0,1.0,0.7738693467336684
p67_T,4.5553156681948706e-35,167.88037213562964,0.32160804020100503,1.0,1.0,0.7738693467336684
p68_G,0.03787719463241204,4.324502745775001,0.10050251256281408,0.041874817044587016,0.023657690456422666,0.055345006687941255
p68_GAP,0.3850229087900109,0.7554096241079433,0.0,0.0,0.0,0.0
p68_I,1.585146766429312e-08,32.59588357555886,0.02512562814070352,0.0245894474951898,0.04866499817196654,0.03279335793595329
p68_LCFSMP,0.004066127035952274,8.300751972258672,0.0,0.0005894296302495455,0.012746382091270218,0.004445270573839921
p68_T,4.8133871900954075e-61,322.29299200438686,0.32160804020100503,1.0,1.0,0.7738693467336684
p68_V,1.7546298260003678e-12,51.31047040113399,0.0,0.02964326605027215,0.03727108839175132,0.022304784814007824
p69_F,0.11854872557386792,2.441497548836773,0.03015075376884422,0.0006410292766516152,0.008003022766483774,0.012931601937326537
p69_G,1.8167727196199748e-11,46.45290881748495,0.0,0.02964326605027215,0.03727108839175132,0.022304784814007824
p69_I,0.9167565591676817,0.010931194775399283,0.0,0.0,0.0,0.0
p69_L,2.907031959470052e-23,104.96871516294406,0.32160804020100503,1.0,1.0,0.7738693467336684
p69_MAYQR,0.7552808547036535,0.09721171569549791,0.0,0.0,0.0,0.0
p69_V,0.009760292144737347,6.709463808691703,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p70_M,3.0585979234078018e-21,94.62642184025768,0.04522613065326633,0.17203195592811713,0.10732910252282953,0.10819572970140433
p70_V,1.456966350580633e-11,46.910026658581636,0.09547738693467336,0.0040326816712442344,0.04693229125784882,0.04881411995458881
p71_M,2.285581817380807e-05,18.143654089113284,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p71_P,1.786627963993594e-42,209.60444663882762,0.32160804020100503,1.0,1.0,0.7738693467336684
p71_S,1.8167727196199748e-11,46.45290881748495,0.0,0.02964326605027215,0.03727108839175132,0.022304784814007824
p71_T,0.039365282397269954,4.258625869888859,0.10050251256281408,0.041874817044587016,0.023657690456422666,0.055345006687941255
p71_V,0.011016758784656182,6.492080057528536,0.08040201005025126,0.05501161437172339,0.043888396862035495,0.05976734042800338
p72_FLTWHD,0.6184424743390882,0.24825138470108732,0.0,0.0,0.0,0.0
p72_G,1.972151048083154e-06,22.950664612098773,0.10050251256281408,0.041874817044587016,0.023657690456422666,0.055345006687941255
p72_I,0.7682531334925079,0.0868823828013281,0.0,0.0,0.0,0.0
p72_K,6.362661607362985e-23,103.21990908657432,0.04522613065326633,0.17203195592811713,0.10732910252282953,0.10819572970140433
p72_S,0.5529120343878975,0.35241626324019154,0.0,0.0,0.0,0.0
p72_V,0.013214759231996859,6.166914250028352,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p73_I,1.302670973461984e-05,19.240141306125206,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p73_S,0.0010800641702637915,10.76144350665213,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p73_V,0.7614171291588605,0.09224667099537003,0.0,0.0,0.0,0.0
p73_W,0.8103001785644202,0.05765575033381111,0.0,0.0,0.0,0.0
p74_I,2.177596859823904e-23,105.61463181693745,0.04522613065326633,0.17203195592811713,0.10732910252282953,0.10819572970140433
p74_S,0.0001431797429247446,14.596881689439051,0.06532663316582915,0.003621746637760478,0.07141869948921185,0.04678902643093383
p75_F,2.4493198816460447e-06,22.52270253264347,0.1407035175879397,0.014374035288536395,0.07668042092490705,0.07725265793379438
p75_G,0.6205939510049896,0.24521953755459608,0.0,0.0,0.0,0.0
p75_I,0.3967433225367153,0.7189266808393245,0.0,0.0,0.0,0.0
p75_SLTM,1.1191543531819053e-08,33.299842136289556,0.04522613065326633,0.17203195592811713,0.10732910252282953,0.10819572970140433
p76_E,1.0014544863485536e-21,97.09497128505504,0.04522613065326633,0.17203195592811713,0.10732910252282953,0.10819572970140433
p76_FISM,0.04081646666964413,4.196856557575069,0.010050251256281407,0.00026856558487348695,0.00811486013518898,0.0061445589921146244
p76_L,0.0005959885280186044,11.880781670591196,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p76_T,3.905550886708382e-59,310.15231648736454,0.32160804020100503,1.0,1.0,0.7738693467336684
p76_V,8.51956021977114e-12,48.02272915995812,0.0,0.02964326605027215,0.03727108839175132,0.022304784814007824
p76_W,0.0476540354089326,3.933928571287396,0.10050251256281408,0.041874817044587016,0.023657690456422666,0.055345006687941255
p76_Y,0.4810398103088823,0.49695785302561224,0.0,0.0,0.0,0.0
p77_FYITENKR,2.770922036230869e-18,79.72997877267713,0.04522613065326633,0.17203195592811713,0.10732910252282953,0.10819572970140433
p77_H,0.11812486100113567,2.447136019626876,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p77_L,0.00033276687499531505,12.985776603908027,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p77_M,2.954511040482047e-57,298.33243368680945,0.32160804020100503,1.0,1.0,0.7738693467336684
p77_S,0.004957554184516077,7.937790716607511,0.07537688442211055,0.012689297117911376,0.04800560839648884,0.04535726331217025
p78_L,7.140192962761596e-05,15.935606915032396,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p78_Y,8.556920180037288e-14,57.6405244271142,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p79_F,0.016437238295329185,5.779237065528595,0.08040201005025126,0.05501161437172339,0.043888396862035495,0.05976734042800338
p79_L,7.586664277204882e-33,155.7080609461922,0.32160804020100503,1.0,1.0,0.7738693467336684
p79_M,0.03622396270925683,4.400954897766042,0.10050251256281408,0.041874817044587016,0.023657690456422666,0.055345006687941255
p79_T,0.0008454904740250433,11.22138681372098,0.010050251256281407,0.010720887466274844,0.009169858792758674,0.009980332505104975
p79_V,0.000863394102703159,11.181967591216814,0.03015075376884422,0.0005777757612287752,0.014822545174099633,0.015183691568057543
p79_Y,0.00022548082913751222,13.72763908329837,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p80_E,2.7159598089968105e-23,105.12067016418959,0.04522613065326633,0.17203195592811713,0.10732910252282953,0.10819572970140433
p80_G,1.997422567081284e-09,36.79889557601327,0.010050251256281407,0.010720887466274844,0.009169858792758674,0.009980332505104975
p80_L,0.6411124293958305,0.21745139216283593,0.0,0.0,0.0,0.0
p80_R,0.7048405925535475,0.14358511425116574,0.0,0.0,0.0,0.0
p80_S,9.742499918508946e-43,211.12091761976055,0.32160804020100503,1.0,1.0,0.7738693467336684
p80_V,2.568335433433882e-11,45.73653969059614,0.0,0.02964326605027215,0.03727108839175132,0.022304784814007824
p80_Y,0.028861982560309363,4.792669545188139,0.10050251256281408,0.041874817044587016,0.023657690456422666,0.055345006687941255
p81_F,9.068675427386152e-21,92.23038355060861,0.04522613065326633,0.17203195592811713,0.10732910252282953,0.10819572970140433
p81_I,0.5771359437624117,0.3111360660464286,0.0,0.0,0.0,0.0
p81_L,3.3841675400130767e-07,26.449981402336427,0.010050251256281407,0.010720887466274844,0.009169858792758674,0.009980332505104975
p81_M,2.1849823216813406e-06,22.74819336072707,0.32160804020100503,1.0,1.0,0.7738693467336684
p81_Q,0.0004362582955700074,12.47142716388795,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p82_F,0.18531121887940005,1.7574533788018285,0.08040201005025126,0.05501161437172339,0.043888396862035495,0.05976734042800338
p82_L,1.1747700997149719e-70,385.4474628832724,0.32160804020100503,1.0,1.0,0.7738693467336684
p82_R,0.02968365926739504,4.744052352855747,0.10050251256281408,0.041874817044587016,0.023657690456422666,0.055345006687941255
p82_TKDWYVSIG,1.3282787318978952e-09,37.63059089579431,0.01507537688442211,0.005824890916457016,0.02018775570257756,0.013696007834485562
p83_F,0.7351410013833878,0.11452111263554011,0.0,0.0,0.0,0.0
p83_G,0.2391671515873795,1.387511310339066,0.0,0.0,0.0,0.0
p83_I,0.07194598450868468,3.2464290868120935,0.03015075376884422,0.0006410292766516152,0.008003022766483774,0.012931601937326537
p83_L,1.1219900613143444e-23,107.09900128390478,0.32160804020100503,1.0,1.0,0.7738693467336684
p83_N,0.0028484349938234137,8.956010975148654,0.08040201005025126,0.05501161437172339,0.043888396862035495,0.05976734042800338
p83_Q,1.3932056643309385e-05,19.108877991113665,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p83_S,3.2934075610013903e-06,21.93870534754359,0.010050251256281407,0.010720887466274844,0.009169858792758674,0.009980332505104975
p84_D,0.925105057653952,0.008842401225389061,0.0,0.0,0.0,0.0
p84_G,2.833596044083009e-23,105.02589812036456,0.32160804020100503,1.0,1.0,0.7738693467336684
p84_N,0.0002206691686566523,13.768840279459221,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p84_P,2.7159598089968105e-23,105.12067016418959,0.04522613065326633,0.17203195592811713,0.10732910252282953,0.10819572970140433
p84_S,0.5013412897770453,0.4524960224316103,0.0,0.0,0.0,0.0
p84_V,0.01850365777425761,5.570013255607757,0.10050251256281408,0.041874817044587016,0.023657690456422666,0.055345006687941255
p85_GAP,5.478168244082387e-13,53.74296333672027,0.32160804020100503,1.0,1.0,0.7738693467336684
p85_L,1.7610831417025575e-07,27.754449248288175,0.010050251256281407,0.010720887466274844,0.009169858792758674,0.009980332505104975
p85_W,7.021870455301945e-07,24.997064050687776,0.32160804020100503,1.0,1.0,0.7738693467336684
p86_E,0.0576023421042382,3.6152394815438766,0.01507537688442211,0.010887831542206131,0.005803565959885039,0.010588924795504426
p86_F,0.15040234963368648,2.0720353654546813,0.0,0.005476503337061153,0.0028683392504805696,0.0027816141958472407
p86_I,0.7630480865988393,0.09095092359419293,0.0,0.0,0.0,0.0
p86_NGLHAMS,0.055103701877560474,3.6894506770449866,0.0,0.0014204262721163544,0.0071362205231365345,0.0028522155984176296
p86_Q,0.9777183654986271,0.0007805335685711554,0.0,0.0,0.0,0.0
p86_T,1.3751844703773878e-14,61.499468118283744,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p86_V,0.0020452134690567224,9.569637917313113,0.0,0.02964326605027215,0.03727108839175132,0.022304784814007824
p86_Y,1.959867056476759e-65,350.712090193696,0.32160804020100503,1.0,1.0,0.7738693467336684
p87_DTRNYIF,0.21483461325632064,1.5409256991322475,0.0,0.0,0.0,0.0
p87_E,0.5915015991994407,0.2882313715280642,0.0,0.0,0.0,0.0
p87_G,0.0001457362856305895,14.56293692373259,0.32160804020100503,1.0,1.0,0.7738693467336684
p87_Q,0.019587156207323316,5.469777280483963,0.01507537688442211,0.010887831542206131,0.005803565959885039,0.010588924795504426
p87_S,0.0028544986054668147,8.952083269673652,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p88_GAP,1.660813258516885e-34,164.78735122530628,0.0,0.02964326605027215,0.03727108839175132,0.022304784814007824
p88_K,0.07194598450868468,3.2464290868120935,0.03015075376884422,0.0006410292766516152,0.008003022766483774,0.012931601937326537
p88_L,2.4346388606205985e-43,214.59722311570627,0.32160804020100503,1.0,1.0,0.7738693467336684
p88_MYDNFIG,0.05106186533579277,3.817408276852267,0.0,0.0001786069372330084,0.009153629214786695,0.0031107453840065677
p88_S,7.272999255470977e-05,15.900045650816761,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p88_T,0.601706427673455,0.272641097156046,0.0,0.0,0.0,0.0
p88_V,0.003380686902251291,8.640080672162812,0.010050251256281407,0.010720887466274844,0.009169858792758674,0.009980332505104975
p89_G,0.02130357294653345,5.3221903851136405,0.10050251256281408,0.041874817044587016,0.023657690456422666,0.055345006687941255
p89_GAP,1.237553191410128e-34,165.48984069349245,0.0,0.02964326605027215,0.03727108839175132,0.022304784814007824
p89_IQADS,0.13128235072519326,2.2818271724269716,0.0,1.7380225853826855e-05,0.005634785730325508,0.0018840553187264451
p89_L,0.0020993250397651347,9.521142079381383,0.010050251256281407,0.010720887466274844,0.009169858792758674,0.009980332505104975
p89_T,4.258720772661449e-42,207.43620670332086,0.32160804020100503,1.0,1.0,0.7738693467336684
p89_V,0.09230946847551662,2.8402578660703077,0.01507537688442211,0.00199862720585023,0.004505016489017241,0.007193006859763193
p89_Y,0.7230889103449418,0.12563837836702463,0.0,0.0,0.0,0.0
p90_D,0.04141593367047465,4.172011740986206,0.10050251256281408,0.041874817044587016,0.023657690456422666,0.055345006687941255
p90_E,0.9968544982496921,1.555129238063614e-05,0.0,0.0,0.0,0.0
p90_GAP,2.9968871886893525e-21,94.67142155598911,0.04522613065326633,0.17203195592811713,0.10732910252282953,0.10819572970140433
p90_IRLPKSF,0.5969899069255729,0.27977772864360967,0.0,0.0,0.0,0.0
p90_M,1.6983465823151426e-67,364.30642168362067,0.32160804020100503,1.0,1.0,0.7738693467336684
p90_Q,0.810672997962979,0.057424960733566816,0.0,0.0,0.0,0.0
p90_T,6.045008374616938e-05,16.257148125291327,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p90_V,0.5587353483711003,0.34217818220466917,0.0,0.0,0.0,0.0
p90_W,1.8167727196199748e-11,46.45290881748495,0.0,0.02964326605027215,0.03727108839175132,0.022304784814007824
p91_F,0.00017816603834766172,14.177968058131995,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p91_GAP,4.988602549219568e-22,98.63944136195214,0.04522613065326633,0.17203195592811713,0.10732910252282953,0.10819572970140433
p91_ITYK,0.4945655537835949,0.466995254115853,0.0,0.0,0.0,0.0
p91_L,0.4904238827900862,0.47602381190289716,0.0,0.0,0.0,0.0
p91_M,9.639074529503553e-06,19.829227373103947,0.010050251256281407,0.010720887466274844,0.009169858792758674,0.009980332505104975
p91_S,0.19214971568468736,1.7038593746683168,0.10050251256281408,0.041874817044587016,0.023657690456422666,0.055345006687941255
p91_V,9.221308834428052e-16,67.24118463752698,0.32160804020100503,1.0,1.0,0.7738693467336684
p92_D,0.013857305681228211,6.082338689487185,0.12060301507537688,0.07653342567007683,0.015824712504356422,0.07098705108327004
p92_E,0.3931952677837268,0.7298060286294206,0.0,0.0,0.0,0.0
p92_GAP,4.988602549219568e-22,98.63944136195214,0.04522613065326633,0.17203195592811713,0.10732910252282953,0.10819572970140433
p92_N,0.00023623607250427273,13.638666812457995,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p92_P,9.583738222317067e-15,62.26415445039158,0.32160804020100503,1.0,1.0,0.7738693467336684
p92_Q,0.1471294529154013,2.105738486110311,0.0,0.00013749317239524766,0.0033479572203626786,0.0011618167975859753
p92_STRGM,0.035279510325146354,4.446290795593311,0.04522613065326633,0.001720939864582291,0.0024863962103798317,0.01647782224274282
p92_V,0.05504816280846095,3.6911406008903787,0.01507537688442211,0.010887831542206131,0.005803565959885039,0.010588924795504426
p93_E,5.448763810933304e-07,25.501349047985325,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p93_F,3.0871256501055734e-65,349.4195534317442,0.32160804020100503,1.0,1.0,0.7738693467336684
p93_GAP,1.7210705111487839e-06,23.219881827991525,0.010050251256281407,0.05182425745327103,0.010134538535654984,0.024003015748402478
p93_LIDGPSQ,0.2197770023266756,1.5081273738732774,0.0,0.0,0.0,0.0
p93_N,0.6972840741468862,0.15141880197516175,0.0,0.0,0.0,0.0
p93_T,0.02979677299174127,4.737469807171027,0.10050251256281408,0.041874817044587016,0.023657690456422666,0.055345006687941255
p93_V,3.401478526053696e-09,35.71553324741189,0.0,0.02964326605027215,0.03727108839175132,0.022304784814007824
p94_G,8.392234411135727e-10,38.56812213984719,0.10050251256281408,0.041874817044587016,0.023657690456422666,0.055345006687941255
p94_GAP,0.0207025937330285,5.372416449439428,0.10050251256281408,0.041874817044587016,0.023657690456422666,0.055345006687941255
p95_H,2.802250874554336e-07,26.82639543837763,0.010050251256281407,0.010720887466274844,0.009169858792758674,0.009980332505104975
p95_K,0.623713363270912,0.24086478969162234,0.0,0.0,0.0,0.0
p95_M,0.03722514002999399,4.354230189191194,0.01507537688442211,0.010887831542206131,0.005803565959885039,0.010588924795504426
p95_NSGTAQE,0.13423215551110454,2.2473001315125565,0.0,0.0020537273840844994,0.004014554861774115,0.002022760748619538
p95_R,6.06438511389091e-06,20.737795351500644,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p95_V,0.5318413366953227,0.3912033988460604,0.0,0.0,0.0,0.0
p96_GAP,0.01047543815169286,6.582439301617347,0.32160804020100503,1.0,1.0,0.7738693467336684
p96_Y,0.0005122484099294725,12.167162342910542,0.32160804020100503,1.0,1.0,0.7738693467336684
p97_F,0.00021400570650090514,13.827421781703741,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p97_GAP,0.02466057286781795,5.066205460581064,0.32160804020100503,1.0,1.0,0.7738693467336684
p97_Q,0.03968412891846232,4.244851292916483,0.01507537688442211,0.010887831542206131,0.005803565959885039,0.010588924795504426
p97_S,0.48005055727399093,0.49920398325460535,0.0,0.0,0.0,0.0
p98_E,0.2467085662443479,1.3437625076483024,0.0,0.0,0.0,0.0
p98_GAP,0.2789450385367195,1.1737748394211451,0.0,0.0,0.0,0.0
p98_L,0.0010399536698457658,10.832431218312243,0.08040201005025126,0.05501161437172339,0.043888396862035495,0.05976734042800338
p98_P,3.628574158771317e-05,17.245405729471223,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
p99_E,0.04575516129227208,4.002741582655373,0.01507537688442211,0.010887831542206131,0.005803565959885039,0.010588924795504426
p99_G,0.0019155323107588264,9.69138050256896,0.035175879396984924,0.011110241115289675,0.014365642548939945,0.02021725435373818
p99_GAP,0.2490283394471828,1.3306330056861808,0.0,0.0,0.0,0.0
p99_S,1.4041823237053108e-05,19.093550297064148,0.35175879396984927,0.40215396443387913,0.17629725550690395,0.31007000463687745
