feature,p_value,score,xgb,lg,gbc,mean
p83_G,1.0985161329957362e-53,290.5550944461004,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p83_S,8.909731114645702e-15,98.56970759846445,0.00036454797,0.1027420722981775,0.021407088261845245,0.04150456951125143
p84_G,8.81708781603827e-54,291.0135892325692,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p84_N,6.559791989247759e-24,145.19253674492586,0.0062240786,0.4639346769304221,0.25239349078155154,0.24085074876796222
p85_L,1.4191205027365062e-25,153.51928063708593,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p85_STHMCIAVY,0.000304898819759933,39.50248614235852,0.0060382592,0.36073090399579844,0.21115687730538285,0.1926420135167873
p86_F,2.390115730387467e-65,346.3568423227383,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p86_I,2.244694238151141e-12,85.89943710116596,0.004132094,0.04358191021369495,0.004026445468199803,0.017246816514531287
p86_L,2.874530367160257e-29,171.8653543650622,0.0067222756,0.13590320333462952,0.004008934177786683,0.048878137715260374
p86_VGMWCT,8.615150817952984e-13,88.11222922547415,0.011888617,0.17642139757236572,0.01353307614486343,0.06728103014519367
p87_F,1.336209750015031e-93,480.36994203737856,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p87_M,6.943939523601346e-31,179.85020383728732,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p87_SLCIATYR,7.903375382575827e-26,154.78730679250708,0.011431963,0.6916438511168784,0.6113490692160323,0.43814162783863214
p87_V,3.318262363207407e-33,191.26768086251388,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p88_C,9.944113189883088e-66,348.1731279857106,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p88_M,1.0778633119255907e-24,149.12020238281445,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p88_SIDL,3.722019859380676e-21,131.32420012773872,0.0013102785,0.1390711540517487,0.011165683250832698,0.05051570528257172
p88_T,9.055872457635891e-64,338.82528553448276,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p88_V,2.484526824794318e-56,303.2478985690004,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p89_C,3.260451718860663e-14,95.61846892678976,0.0021497547,0.12941927127139174,0.026529997152361724,0.052699674364423583
p89_F,4.480507221829554e-50,273.1941037142936,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p89_I,8.365786907629204e-34,194.20429662176386,0.0058290916,0.17008871957100705,0.021428701507393195,0.06578217090930093
p89_L,7.62537031248184e-05,43.31585515287058,0.037541162,0.16314706409043755,0.041512166059709116,0.08073346412425683
p89_TSGM,4.070513790811183e-06,51.04869794598357,0.0022259797,0.13197998995127203,0.039441636914343874,0.05788253552085839
p89_V,7.494176796469769e-24,144.9025612100426,0.0036124245,0.1503075485582597,0.024984686386878965,0.05963488647497872
p90_F,6.139605293790476e-31,180.11379163888904,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p90_G,1.9977646985016955e-65,346.7282532738601,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p90_I,1.4893052359297898e-50,275.49692801864575,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p90_V,4.289859399213944e-28,166.05162829504042,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p91_G,2.2857526199049774e-41,231.10230684795735,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p91_M,1.338842184653853e-31,183.37239057838988,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p91_S,5.831355560285414e-85,439.52000113038,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p92_IATC,6.053808154798845e-14,94.20637589514915,0.0029371998,0.2967316659015822,0.059815334654834226,0.11982806677904463
p92_S,1.91211523711687e-43,241.17718729684083,0.000996519,0.13604598934629256,0.006271789305308383,0.04777143254938171
p92_V,3.197160614109512e-87,450.219620474697,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p93_P,1.381477725494216e-20,128.4390429375137,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p93_SAL,3.591223651732916e-15,100.62983132806934,0.0032202748,0.15945847009462602,0.07610653771446585,0.07959509420690082
p93_T,1.994424074987629e-39,221.6691283722893,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p94_MFLQAHN,2.891477126578556e-09,69.02944883124651,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p94_P,1.4897716795811886e-20,128.27282224271985,0.0043135947,0.17954591090966934,0.11099050156402109,0.09828333571178116
p94_T,2.9138447258104457e-25,151.95955760158026,0.01740263,0.48400631739157335,0.5833244058402282,0.36157778451037714
p94_V,3.6325128642015396e-20,126.30809196358052,0.012344057,0.1417631012721981,0.12789378250237046,0.09400031350499057
p95_L,2.648798852079026e-26,157.1532519030433,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p95_MPCFKDEHRG,0.012740753074276648,28.359988628949484,0.0031997939,0.2630231809876311,0.05989608353063414,0.10870635279410228
p95_S,3.0131407912812076e-48,264.38706393398377,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p95_T,6.95604859829282e-71,372.72682577364844,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p95_V,1.1152146001881254e-94,485.46271130637103,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p96_I,7.262018784030143e-11,77.78786508926663,0.014818196,0.33102001748828547,0.32964341477050235,0.22516054281457368
p96_L,9.10824981397164e-27,159.4608755169554,0.001698974,0.16434559978836183,0.030453354054510644,0.06549930929905974
p96_M,4.838900535281665e-31,180.62345254065082,0.0194822,0.18478398383193578,0.2052809533039814,0.1365157120795191
p96_V,1.9406312041294304e-67,356.32224847537975,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p97_TLCFNM,7.805128213152094e-24,144.8140244434657,0.008978463,0.20829836533916715,0.01318775175187567,0.07682152662302488
p97_V,1.443793932663192e-44,246.6092425850324,0.015289699,0.30530126888129683,0.11095824472409124,0.14384973744427232
p97_Y,3.0018611503334303e-47,259.57050118579036,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p98_N,4.5841205518514385e-86,444.747707568127,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p98_S,1.7691241647726165e-23,143.03095939920735,0.0031949277,0.30573214805605464,0.13235730784889274,0.14709479453617888
p98_T,2.4299623659636004e-56,303.2941283483003,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p99_CELTN,5.126306519130128e-09,67.64991697742197,0.07678814,0.08185329316184145,0.05572420986686615,0.07145521511740052
p99_F,3.19969687994952e-53,288.3251051986135,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p99_Q,2.723984307599038e-66,350.8544175300875,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p99_S,5.950164862152483e-08,61.676052794421366,0.0023142952,0.19081404224049967,0.004086145216076671,0.06573816087021374
p100_C,3.6892665816856736e-35,200.84620284657913,0.39209837,0.062301442076726304,0.4929398815257756,0.31577989693890157
p100_F,4.124571065511162e-29,171.08958356883562,0.07909879,0.19559515998942856,0.06385753070795644,0.11285049386046764
p100_I,9.353337398201933e-22,134.35594135048555,0.0023103908,0.16154397257085204,0.025888866344515944,0.06324774324412315
p100_L,3.584287974913523e-20,126.3375751291741,0.0042582876,0.14092082981625362,0.003911323854467518,0.049696813758539786
p100_M,1.584373740156676e-32,187.93222697939376,0.0036166876,0.15155989149346782,0.004165568505149636,0.053114049202500076
p100_S,2.692298406294628e-46,254.97014342845534,0.063313946,0.09233277097259199,0.49480455923009115,0.21681709211019154
p100_Y,3.3983961860243346e-29,171.5056939151535,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p101_KFRVDSMCAW,6.627563746254783e-18,114.76554260143133,0.0103440005,0.12505175315634062,0.006051415203611697,0.04714905629772515
p101_N,1.030131052059586e-10,76.96461476384388,0.0021409565,0.20942878010067817,0.030455338026999977,0.08067502486427768
p101_Q,1.5857814344764756e-52,284.9850731058365,0.063313946,0.09233277097259199,0.49480455923009115,0.21681709211019154
p101_Y,2.4728866873807987e-42,235.78887535926145,0.03028179,0.19304677711506416,0.03258406650920927,0.08530421107504087
p102_G,1.99591168737802e-06,52.8775518468537,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p102_RQKMA,4.2651403134684404e-47,258.83419945814813,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p103_T,1.459088609752184e-35,202.8174270793824,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p103_Y,0.2407783030951713,17.295384255961988,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p104_MYLI,4.0893172105504634e-10,73.70290160309764,0.03640495,0.12631575291158081,0.03042279070255273,0.06438116409857549
p104_W,4.871205207080704e-27,160.8125113551421,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p105_I,3.904532234974194e-08,62.711036057063936,0.037437525,0.1918047288635611,0.02127488101476402,0.0835057115082819
p105_L,1.607864907286172e-17,112.78843215774673,0.012746614,0.12919667868914986,0.05703877002129752,0.06632735437149002
p105_V,4.901784174003491e-10,73.27226866326093,0.004813554,0.22981818232629941,0.09972758954726432,0.11145310870154705
p106_GMTAHPW,6.214913481574611e-11,78.15403330980011,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p106_L,1.5586105854594544e-16,107.70260126584455,0.010477685,0.15603168418144198,0.06686409433563734,0.07779115462887683
p108_K,1.0853327838642501e-21,134.02975688063273,0.048878957,0.08365709623945475,0.019080742425111454,0.050538931750229575
p108_P,2.2101539604896924e-17,112.07771446636619,0.012704365,0.13934056363117003,0.03658342524704305,0.06287611794454612
p108_QAVEYDTSFM,1.653450326956493e-06,53.357793417298154,0.009223601,0.1380582699915017,0.05819462515254469,0.06849216533118521
p108_R,2.1207528419435018e-26,157.6340924875579,0.05777684,0.1485681208121663,0.001757256576780289,0.06936740530999248
p109_I,4.8406730596681536e-11,78.74110242585927,0.029450202,0.13909231881079448,0.05062335028934327,0.07305529048696234
p109_L,1.2549183293705152e-09,71.03086394974636,0.0013044191,0.08228130548373971,0.008152551716759642,0.030579425443218313
p109_P,2.723984307599038e-66,350.8544175300875,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p109_T,1.6587719490371348e-12,86.599323783155,0.0015302574,0.14283878017648038,0.02673104281244634,0.05703336013061532
p109_VFMARDYSW,0.07683108991012781,22.087657984976147,0.07677982,0.12269096255594196,0.05431056825777123,0.08459378361289348
p110_F,1.5106940191131929e-28,168.29824143176566,0.066545136,0.08425807060131368,0.12489083561956082,0.09189801416459392
p110_G,3.910967956205839e-34,195.8236064522491,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p110_M,2.069823015241038e-25,152.70119349425516,0.004515374,0.12018201465220535,0.03512677696650922,0.05327472189935375
p110_V,1.4075249822319652e-72,380.78276106510805,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p112_DSQEYTRIM,8.254583945797983e-07,55.12060367442694,0.002430202,0.22491352045309984,0.06900406458714559,0.09878259567133718
p112_K,3.3276922141925264e-35,201.06545726694725,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p112_N,2.498644031490469e-63,336.72114543406883,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p112_V,5.088768550950464e-54,292.159737070872,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p113_L,7.501038938054723e-11,77.7116727210804,0.010481083,0.30771301687509023,0.2702676297384263,0.19615390981593994
p113_MFWP,0.002210988852444533,33.79300283633252,0.005719328,0.30486816493945273,0.08235837310828825,0.13098195529374815
p113_V,2.492206414353419e-28,167.22094591909644,0.012894671,0.23463473224012035,0.06774435046626599,0.10509125137223618
p114_E,0.18285477160373867,18.55027870030167,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p114_Y,7.320951465855213e-20,124.76108836110808,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p115_G,3.005033429757887e-20,126.72636935508379,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p116_F,5.743606041125525e-14,94.32651756494374,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p116_Y,2.1090674710133675e-55,298.79405988087,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p117_F,2.8361977552363548e-64,341.2315941733855,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p117_L,1.4753051882084079e-36,207.68203458712503,0.0034111794,0.25011098674647214,0.19367803171623424,0.14906673262371248
p117_M,5.975057278499571e-14,94.23628485625878,0.0029274577,0.11383190611650655,0.02999843861524998,0.04891926747089409
p117_T,1.4429011339682494e-48,265.9289561212252,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p117_V,3.575877474478029e-21,131.41222241983036,0.0067058913,0.1599895918504485,0.20463322205823173,0.12377623508321707
p118_G,1.4341304343339554e-61,328.31985010259893,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p118_V,2.775821622041691e-60,322.168366132105,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p119_S,7.457774358755809e-52,281.7528279543209,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p119_T,2.315080598191838e-32,187.12247639885658,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p120_L,4.016933394873456e-23,141.24211105749913,0.006625744,0.20739158785513914,0.030721019714095996,0.08157945053924705
p120_T,2.452643478540374e-14,96.26716736170991,0.0006185458,0.13381028257433264,0.01192110331845817,0.04878331056565452
p120_V,6.269122886636503e-62,330.0370756537744,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p121_C,1.479446797361112e-67,356.88372436787085,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p121_G,1.8286236277424653e-38,216.9835968869412,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p121_SFTY,5.243637030413225e-21,130.57077917767936,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p123_I,1.9737284887372294e-44,245.95219646897505,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p123_L,5.532840769314575e-94,482.1782819355484,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p123_M,2.2020672627516583e-30,177.37781615612744,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p123_Q,1.7450847675454347e-29,172.93722847762177,0.013346874,0.70627948202296,0.3351820919030202,0.3516028160270281
p123_TCFDS,1.0403923594372064e-31,183.91164154681627,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p124_I,2.555726891238426e-53,288.7939003550738,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p124_T,5.295672309274351e-55,296.87602547172065,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p124_V,3.7516812262183485e-41,230.0573976544526,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p125_G,2.568177831041468e-22,137.18736709322948,0.0014927689,0.1955766767585933,0.021373353882881883,0.07281426650559948
p125_S,1.0868081650771642e-18,118.78726560757164,0.008612967,0.22093001689388678,0.016507937446234217,0.08201697381213004
p125_T,5.574797623881914e-99,505.759636274272,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p126_G,2.7874385652006243e-98,502.46256356702634,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p126_I,1.7011860872940048e-34,197.59547147068668,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p126_L,9.152380810714922e-32,184.18564161988922,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p127_W,0.9953223984975785,4.023626150001927,0.0,0.0,0.0,0.0
p128_T,1.5575472359123806e-23,143.30863411743627,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p129_M,1.7011860872940048e-34,197.59547147068668,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p129_NI,1.887952051288441e-09,70.05292877819164,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p130_CPS,2.6266355761685044e-05,46.173305691289244,0.00264647,0.08572236080090899,0.0046664948699835255,0.031011775215881835
p130_T,4.9987523497407796e-48,263.32681036664917,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p130_V,1.1794595274820588e-63,338.2775318334903,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p131_I,9.708413775286675e-61,324.34991406364827,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p131_MACWLT,2.7235045455747084e-26,157.09309241806886,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p131_V,7.393853714786212e-40,223.76561942054616,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p132_L,2.6897047149100646e-22,137.0861800811496,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p132_V,1.021068108559467e-24,149.23779029463745,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p133_S,3.143811728065506e-56,302.75791753824336,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p134_I,8.024784686992806e-55,296.00991866684143,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p134_LYMA,1.5531669594521023e-06,53.51717172320057,0.016717508,0.09815327540945233,0.04982241825373776,0.05489773403281314
p134_V,7.034566441102721e-21,129.92457276097838,0.0043894863,0.1711772528217546,0.0353823294145371,0.07031635617063502
p134_W,2.6056595896930013e-70,369.99780790719194,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p135_E,0.1666225811711551,18.956382755914316,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p137_Y,0.00017297835297498709,41.07700102071867,0.0025882593,0.10353020864582038,0.012517908204297212,0.03954545871305292
p138_L,4.0416002476225066e-09,68.2233500826843,0.022609923,0.1330108400145219,0.03187882419051885,0.06249986241331571
p138_MKFQTHS,1.6643249253016036e-06,53.34108791388627,0.0036384976,0.11502354339094337,0.03203663109122787,0.05023289067864567
p138_N,6.999598777896242e-41,228.74190716819095,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p138_V,1.2131809506915083e-17,113.41720122320473,0.0057074213,0.15680787405197522,0.06585189671786036,0.07612239736996129
p139_V,0.9784370767329633,5.4540481644391,0.0,0.0,0.0,0.0
p140_V,1.1060111201239422e-47,261.66303428175877,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p141_SLT,8.542452845548533e-07,55.033955165852774,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p141_V,1.7011860872940048e-34,197.59547147068668,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p142_K,0.9992479388645407,2.8932207849058393,0.0,0.0,0.0,0.0
p143_P,0.5027047709523895,13.304433241168427,0.0,0.0,0.0,0.0
p144_I,9.071199995886033e-17,108.91703136898279,0.0032207423,0.09985997741998866,0.12641003123595773,0.07649691699716314
p144_L,1.592654106964204e-32,187.92109896944532,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p144_M,3.22200261695085e-24,146.73981203571716,0.014804555,0.16350473980328914,1.1752564443531425e-05,0.05944034915697182
p145_DETN,1.4689603704766439e-09,70.65408456262476,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p145_G,1.4952864500665532e-21,133.3267926924026,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p145_S,4.387596402032493e-62,330.77751040742686,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p146_G,6.521797465017773e-09,67.06821190426149,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p146_N,0.002185703626905677,33.82727201063305,0.0031759497,0.14136970614633831,0.012860567885844915,0.0524687412366694
p146_S,8.694480500243359e-17,109.01212998380478,0.0010682943,0.12656282258883808,0.008389277920563737,0.045340131596847265
p147_I,5.033898987688092e-26,155.7639510418826,0.39209837,0.062301442076726304,0.4929398815257756,0.31577989693890157
p147_K,5.928634851740254e-29,170.30977261899096,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p147_RQML,8.451090611043261e-11,77.4309815216243,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p147_V,1.344987205460611e-49,270.89498927786985,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p148_NDVAH,1.1734191559478391e-08,65.6448058239028,0.02805282,0.1135454796208164,0.032627060076434074,0.05807511986333819
p148_P,1.7011860872940048e-34,197.59547147068668,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p148_R,5.7248918465370687e-11,78.34705362240872,0.00096293486,0.1278166012211226,0.011560589277050096,0.046780041787463984
p148_T,4.52807092886252e-28,165.93523633905826,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p149_MLIGV,1.373437160818856e-20,128.45189862261017,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p150_G,9.308437093867099e-48,262.0243083944419,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p150_K,2.528147409993847e-39,221.1679583442296,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p150_N,2.752900341315331e-48,264.57623604097574,0.0025015646,0.1608419508429865,0.02775072084395797,0.06369807875099683
p150_S,1.3615259135103086e-13,92.3524224908866,0.0033566994,0.20837030282822389,0.02053408588941658,0.07742036269458764
p150_T,6.639879364631874e-22,135.10706689945368,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p151_E,2.0666642358662153e-67,356.1920427778782,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p151_G,1.140595146306396e-22,138.96257752606385,0.0,0.07885950859972077,1.1467820044811253e-05,0.026290325473255192
p151_S,1.0050610495185757e-65,348.15106679517976,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p151_TNKPRIQHM,9.449707913454641e-17,108.82536920311102,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p152_N,3.745653638980168e-40,225.2017887432292,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p152_PRVDGEA,7.724342687683225e-17,109.27733734102429,0.016627973,0.200407949744782,0.007790036460502079,0.07494198638361833
p152_S,0.027476977541820744,25.795835006821534,0.0076793847,0.13730542747523405,0.026779689708587767,0.057254833950416056
p152_T,1.4891444867347254e-15,102.62047893173882,0.0037093558,0.15886851208403394,0.00034689166911538034,0.054308253196006954
p153_H,4.6413631475503826e-17,110.41827554246146,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p153_L,8.007375204614438e-51,276.79393341195356,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p153_QTKMWI,7.53017156755693e-05,43.349886535059156,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p154_SWGV,6.0467106728636924e-05,43.94281128024497,0.036986247,0.08111467472567718,0.009017150662703961,0.042372690697812125
p155_I,5.7424391177700985e-27,160.457232592969,0.0052105202,0.21466377512766047,0.00015646141189166926,0.07334358559117037
p155_L,4.205991285628807e-57,306.9446360955205,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p155_M,2.870904537599159e-18,116.628405168948,0.018070895,0.12647885076308762,0.009962953580928278,0.05150423318960851
p155_VWGTSFY,1.834319985511908e-07,58.89077921923563,0.0043052426,0.17544229045110213,0.03497607259410606,0.07157453520200403
p156_I,5.486733699770783e-14,94.43100505562745,0.03507771,0.11679139754314767,0.06767927798532432,0.07318279507770316
p156_L,4.410348621214854e-16,105.36419957850958,0.00047818318,0.1204785092921287,0.0027876215416644716,0.041248104671683695
p156_M,4.4131492648932386e-34,195.56639482957044,0.031253453,0.14644443792214698,0.029719067813795397,0.06913898636001635
p156_TGF,0.01065601211011899,28.937400100206716,0.0094903875,0.11267208824359057,0.0008952414129838952,0.04101923905693602
p156_V,7.57115460673384e-30,174.72955172290332,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p157_G,1.6591642243287896e-33,192.74528009090992,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p157_R,1.566577983234418e-32,187.95634072020613,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p157_V,2.978741675925424e-70,369.7212545590428,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p158_I,1.460293346501338e-42,236.8982047473516,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p158_L,2.552731072128742e-23,142.2313221659887,0.029364023,0.1299839603742775,0.16521360353425243,0.10818719575538656
p158_V,3.848307041285481e-23,141.33571274705224,0.010714488,0.22761890827270878,0.0009593043871916874,0.07976423358796209
p159_I,6.237711097673147e-16,104.58346414483108,0.0074458253,0.1680123093842986,0.010676909214341002,0.06204501462083248
p159_L,1.0445762985322689e-21,134.11370204409627,0.0014397271,0.13261228995287758,0.0010718192621203574,0.045041278786437926
p159_SMGTF,1.8735485694881377e-11,80.96444447135343,0.009706138,0.2004594551185659,0.03690791196173612,0.08235783492739034
p159_V,2.9434176162290674e-36,206.21649507221886,0.0068494473,0.22473768140223832,0.053587988319850406,0.09505837232911869
p160_F,1.0846899989588782e-30,178.89502717810794,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p160_L,2.057698805072789e-06,52.799663245839724,0.012150224,0.20384395783838571,0.0560133350206628,0.09066917238576243
p160_VCGYIMSQ,3.967225067092661e-08,62.67197079212847,0.007989567,0.16120012943302856,0.02777816475355651,0.06565595365325376
p161_PCVA,1.1833491977046975e-07,59.97865510697646,0.003913734,0.1731534588500183,0.03497871679058191,0.07068196991626995
p161_S,1.8035463240345248e-53,289.5210249569309,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p161_T,1.0216571424857722e-16,108.65038606636094,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p163_I,6.325854423892225e-09,67.1419697737536,0.006034925,0.19762613835600892,0.03432867454591664,0.07932991267209634
p163_L,3.660392170875786e-06,51.322332316080015,0.025376283,0.20240580414083825,0.12271611423751384,0.11683273367023433
p163_MTCASG,4.7302078368373834e-11,78.7952963007593,0.0008342377,0.17340532097484795,0.02739060402117793,0.06721005424065517
p163_V,1.236531177237892e-13,92.5729625841553,0.0041788328,0.24290410641090987,0.056810277779752734,0.10129773898047668
p164_F,1.476539337539007e-12,86.86835917642914,0.016671823,0.10449508203319195,0.01613477297762243,0.045767226116162844
p164_I,4.4077940917763764e-97,496.8055748867913,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p164_M,7.622308972718373e-50,272.0828770207419,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p164_S,1.8001534008461789e-26,157.9884795355797,0.00029543854,0.08525924641792705,0.006343081657079372,0.030632588872268118
p164_W,2.6572858122823652e-55,298.31272773446796,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p165_G,7.111092024603625e-91,467.4912533231119,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p165_S,1.8951708921518992e-48,265.35806042702274,0.010907697,0.3896721062012088,0.5264869833954833,0.3090222620522391
p166_CVFTNG,0.0012920053082511943,35.37799123470603,0.0067672734,0.20519510384327058,0.016059701192921803,0.0760073594836908
p166_I,3.3796241338366875e-77,402.72555947445153,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p166_L,1.1444079361881844e-16,108.395878654,0.0061314874,0.2609401868034848,0.002186398283222779,0.08975269083985828
p166_M,1.5432994799892103e-09,70.53589461689658,0.024058992,0.22302438772902985,0.12388582643952227,0.12365640207056322
p166_S,6.0847300717372224e-09,67.23591251437769,0.023787815,0.14872503858568262,0.03940596417454183,0.0706396059613403
p167_G,1.2485624662241464e-84,437.95473084910424,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
