feature,p_value,score,BayesianRidge,lgbm,xgb,mean
p91_V,0.22588325539240597,1.4677101317576338,0.0,0.0,0.0,0.0
p91_W,3.518695225768286e-09,35.26067644256829,0.028969848291682046,0.0,0.0,0.00965661609722735
p91_Y,1.3737853853580226e-12,51.01987973516052,0.014167182349931683,0.0,0.0,0.004722394116643895
p92_D,0.028603807194340726,4.799839838197656,0.059706884671305756,0.013513513513513514,1.893729e-05,0.024413111824771933
p92_G,8.462608391172224e-246,1614.4233754728232,0.02031798337537827,0.0,0.027837848,0.01605194388872644
p92_H,2.386695930563063e-21,92.56041516950015,0.1976270337374296,0.17567567567567569,3.0679694e-05,0.12444446303561396
p92_L,1.6971968456855688e-13,55.26181336738533,0.0035597071355767244,0.0,0.0,0.0011865690451922414
p92_M,1.3264004508147342e-45,213.90320691929497,0.041005307775249016,0.05405405405405406,5.939665e-06,0.03168843383136385
p92_N,1.5954433345947624e-12,50.71709500445339,0.12226780879743099,0.12162162162162163,2.1733193e-05,0.08130372120389258
p92_S,8.255500380325074e-13,52.05140921893212,0.002313075043679917,0.0,2.8971126e-06,0.0007719907187627989
p93_L,0.16378168909696988,1.940710698130349,0.0,0.0,0.0,0.0
p93_STHMCWIANV,3.1759393760575894e-08,30.89602082027765,0.13148874469493224,0.16216216216216217,2.9020963e-05,0.09789330927328362
p93_Y,3.021147960274814e-98,508.7572024911664,0.33584891064110206,0.3108108108108108,5.10412e-05,0.21557025421703277
p94_F,0.023057544668823135,5.17396079680987,0.08415110301270368,0.02702702702702703,9.251825e-05,0.037090216095468385
p94_I,4.780759715273176e-19,81.51781684273207,0.009935543602526428,0.0,5.5358696e-06,0.003313693157376976
p94_L,8.258087965378671e-14,56.72686095251824,0.0467234371030701,0.0945945945945946,4.1406023e-05,0.04711981257363116
p94_M,5.671960771405947e-05,16.295185415591934,0.1124874695091233,0.0,0.0,0.037495823169707766
p94_TGWHCKN,0.03794431258243283,4.314551055366101,0.05727469467800242,0.013513513513513514,0.00024167552,0.023676627902508112
p94_V,0.05535506854937935,3.6766340341522583,0.06637469755577481,0.013513513513513514,2.7724462e-05,0.026638645176992173
p94_Y,9.401705587369345e-14,56.46294804014499,0.0035597071355767244,0.0,0.0,0.0011865690451922414
p95_E,1.1015118091967408e-05,19.448019964258883,0.014475871453921142,0.0,3.7220386e-06,0.004826531164182891
p95_F,1.3780410658503386e-170,993.31733170914,1.0,0.4864864864864865,0.00032911784,0.4956052014433783
p95_GLCTI,0.08011252941098732,3.066444586400733,0.07686011755006905,0.2702702702702703,2.3945155e-05,0.11571811099167324
p95_M,5.917684420766233e-05,16.214024873725158,0.0075261346333661315,0.05405405405405406,5.081426e-05,0.020543667648616547
p95_R,1.1595221283120388e-12,51.36321388039975,0.03479040780342922,0.0,0.0,0.011596802601143074
p95_S,1.9283602473136522e-16,69.123334992557,0.19436596220182079,0.013513513513513514,4.618923e-06,0.06929469821276406
p95_V,3.324397776484178e-11,44.58948077149503,0.044300072157928354,0.05405405405405406,0.0,0.03278470873732747
p95_Y,2.5602181697378715e-07,26.782090623538952,0.028969848291682046,0.0,0.0,0.00965661609722735
p96_C,1.0291612355484748e-215,1349.998234154998,0.004764471743566608,0.0,0.0,0.001588157247855536
p96_FSED,1.8560913156221262e-07,27.41420756293617,0.10430492582416255,0.013513513513513514,4.614432e-06,0.03927435125651637
p96_I,1.3724746389066443e-10,41.741595573933,0.037376355744448204,0.0,1.4893806e-05,0.012463749850186133
p96_L,4.747334244374749e-09,34.66498081932326,0.08646164822444012,0.0,0.0,0.028820549408146708
p96_M,1.087300473737067e-54,261.6603634465689,0.05215138232214186,0.02702702702702703,0.0,0.02639280311638963
p96_Q,2.7526106162137444e-13,54.27942740014708,0.0035597071355767244,0.0,0.0,0.0011865690451922414
p96_T,2.6621922638920014e-09,35.815911133530285,0.024574366569501693,0.0,0.0,0.00819145552316723
p96_V,3.90062904654159e-05,17.012666601171492,0.03301715960111832,0.0,0.0,0.011005719867039439
p97_C,0.00030941835484865897,13.068705332499892,0.022572642861650838,0.0,4.6303576e-05,0.007539648812483701
p97_F,1.7280828394115815e-07,27.554751938326195,0.03563725614391245,0.04054054054054054,7.076494e-06,0.02539495772617013
p97_I,6.127599518730729e-166,959.1046794688106,0.11343344786774683,0.013513513513513514,8.609338e-06,0.04231852357301449
p97_KDSGWYM,0.0025833406650942106,9.10880146318162,0.06347748539332411,0.05405405405405406,0.0,0.039177179815792725
p97_L,4.659100915437024e-23,100.81709264182254,0.048805725372408466,0.02702702702702703,6.7512838e-06,0.025279834561066212
p97_R,9.968210338618878e-10,37.774391478086955,0.028969848291682046,0.0,0.0,0.00965661609722735
p97_T,0.7254024526823393,0.12341761807827493,0.0,0.0,0.0,0.0
p97_V,0.1696353984843496,1.8878364943145305,0.0,0.0,0.0,0.0
p98_E,0.1373506514537414,2.209569918831926,0.0,0.0,0.0,0.0
p98_F,8.426149706586177e-143,795.3425180401339,0.11354449534200207,0.04054054054054054,4.695736e-06,0.05136324387289818
p98_G,0.00025149711858736307,13.460439408194727,0.04982497431662731,0.0,0.0,0.016608324772209103
p98_I,5.326771632163573e-06,20.854936189637424,0.03431433941569465,0.0,4.0351742e-06,0.011439458196645798
p98_L,3.5249907438988815e-31,140.66252666375286,0.09987665692802082,0.0,2.970106e-06,0.033293209011315196
p98_N,3.642454094778925e-10,39.78641605854157,0.024338851725699665,0.0,0.0,0.008112950575233221
p98_Q,2.013598698091733e-09,36.37211376553215,0.01481096790301712,0.0,1.20609675e-05,0.004941009623503137
p98_S,2.7391968854064804e-10,40.356854588218994,0.024436828256922484,0.0,0.0,0.00814560941897416
p98_TDKMYA,0.45617384031395414,0.5555317697477498,0.0,0.0,0.0,0.0
p98_V,4.2251024894961036e-08,30.331767872895767,0.03601734567733081,0.0,6.2565628e-06,0.01200786741336223
p99_D,1.0880078851762768e-05,19.47186335037408,0.03041013185322667,0.0,0.0,0.010136710617742224
p99_G,2.8561676681431825e-05,17.611232972213138,0.06785503000013862,0.02702702702702703,3.8307603e-06,0.03162862926249065
p99_M,0.003677711184022129,8.460977799503562,0.11512878999787937,0.0945945945945946,0.0,0.06990779486415799
p99_N,1.4864768837248002e-12,50.86028253558497,0.0035597071355767244,0.0,0.0,0.0011865690451922414
p99_PCTYLEIF,5.426892684484335e-09,34.3990360194643,0.4525529240297931,0.24324324324324326,0.00014098691,0.2319790513958888
p99_S,3.8478574085335014e-87,442.805155024284,0.3174095238864225,0.2972972972972973,3.8034224e-05,0.20491495180271233
p99_V,5.15730943347511e-09,34.50031046380167,0.028969848291682046,0.0,0.0,0.00965661609722735
p100_F,0.021004226548714314,5.336812002190231,0.019262355722978727,0.0,0.0,0.006420785240992909
p100_GAP,2.3340591662849682e-29,131.64027363291243,0.018323814317576678,0.0,0.0,0.006107938105858892
p100_LITGHYC,0.0020207001516367256,9.561550588830297,0.08839474885718371,0.05405405405405406,6.72492e-06,0.047485175943674414
p100_S,0.07369387532719983,3.2028970246984154,0.0008197808949707922,0.013513513513513514,4.0262053e-06,0.00477910687124835
p100_V,2.436683002649349e-239,1555.7360659112235,0.07902058210151096,0.0,1.0227093e-05,0.02634360306493647
p100_W,2.2740305975273437e-44,207.51384708486637,0.011743799871338194,0.0,9.223151e-06,0.003917674340849358
p101_F,7.319544223386502e-221,1393.662401179207,0.05081078733853027,0.0,0.0,0.016936929112843422
p101_I,8.748697409286027e-17,70.74937815504627,0.01500296802917066,0.0,2.9449286e-05,0.005010805771606319
p101_P,0.6453439302484447,0.21189980169309638,0.0,0.0,0.0,0.0
p101_Q,0.00011323854934703308,14.975145423842893,0.013915221523564425,0.0,0.0,0.004638407174521475
p101_SEALGNM,9.820520806048285e-09,33.22116735247046,0.02112775169463752,0.02702702702702703,0.0,0.016051592907221517
p101_T,1.7929330047957786e-05,18.50762019634305,0.025855870869627453,0.02702702702702703,0.0,0.01762763263221816
p101_V,4.371576745223785e-05,16.794041047609454,0.004883904969870872,0.02702702702702703,0.0,0.0106369773322993
p101_Y,5.881957608077104e-45,210.5514329956977,0.0059801322603500375,0.0,4.70014e-06,0.0019949441334250998
p102_E,4.572661818295664e-13,53.249278041435446,0.051834474856023494,0.0,0.0,0.017278158285341166
p102_G,1.4921457253336127e-49,234.50308914336654,0.010526807798186811,0.0,0.0,0.003508935932728937
p102_I,0.001320142003748587,10.350098799087613,0.19015284204334465,0.04054054054054054,5.6244196e-05,0.07691654226011425
p102_P,5.465994142270092e-06,20.804885705025676,0.0018629680093735148,0.06756756756756757,3.5594316e-05,0.02315537663088191
p102_QMFLDHNRY,2.683062213852361e-06,22.18751696066285,0.19282281130395892,0.2702702702702703,2.7933804e-05,0.1543736717926503
p102_S,3.6075736591684296e-13,53.730310794611945,0.04775726884747918,0.0,0.0,0.015919089615826394
p102_T,2.267222179632277e-94,485.50444463790853,0.38525414433903227,0.44594594594594594,0.00019937809,0.27713315612490824
p102_V,2.4467259261808133e-08,31.41209139661203,0.03506753938313297,0.0,1.983129e-06,0.011689840837409525
p103_GAP,0.9873476985198308,0.0002515526190002511,0.0,0.0,0.0,0.0
p103_L,5.62429431840846e-35,159.63756245724045,0.04888283127967883,0.0,5.501119e-06,0.01629611079961834
p103_MKPCFNIGDEHR,0.3806680647874122,0.7689611914110622,0.0,0.0,0.0,0.0
p103_S,1.137280462282023e-19,84.50117553261208,0.11608602608461258,0.02702702702702703,3.10554e-05,0.047714702836787186
p103_T,0.0035107303727987637,8.545976046325992,0.2747782703564183,0.12162162162162163,3.5989364e-05,0.1321452937806211
p103_V,4.947670334962664e-226,1438.1594619348862,0.15797067830707096,0.10810810810810811,6.5819775e-05,0.08871486873007482
p104_G,9.996558566291158e-09,33.18591337938129,0.028969848291682046,0.0,0.0,0.00965661609722735
p104_GAP,0.9873476985198308,0.0002515526190002511,0.0,0.0,0.0,0.0
p104_I,0.5358574735134977,0.3834346464049676,0.0,0.0,0.0,0.0
p104_L,0.07409487684957447,3.1940039652399568,0.03819317875723852,0.04054054054054054,2.7931565e-05,0.026253883620774927
p104_M,0.3308452111147583,0.9461523391270692,0.0,0.0,0.0,0.0
p104_T,3.146293122166523e-41,191.3561979015751,0.03597232933962297,0.0,1.6586499e-06,0.011991329329848128
p104_V,6.683253358555954e-16,66.57035895790193,0.023542235101732246,0.04054054054054054,8.473475e-06,0.021363749705669625
p104_Y,4.0238839142799007e-13,53.508675565080644,0.03479040780342922,0.0,0.0,0.011596802601143074
p105_D,2.9032638367609066e-09,35.64331928293099,0.028969848291682046,0.0,0.0,0.00965661609722735
p105_E,2.1477575676674764e-12,50.115611694758144,0.02719095995443069,0.0,0.0,0.009063653318143563
p105_GAP,1.359149494324842e-152,863.338710920996,0.009372464751479796,0.0,0.0,0.003124154917159932
p105_M,6.071186098056951e-48,226.07839208372593,0.020596975180258645,0.0,0.0,0.006865658393419548
p105_T,1.2070529876317682e-10,41.999191282195845,0.01481096790301712,0.0,1.20609675e-05,0.004941009623503137
p105_V,4.12301158261687e-12,48.79729091436496,0.014167182349931683,0.0,0.0,0.004722394116643895
p105_W,0.5745773178178905,0.31521096114398756,0.0,0.0,0.0,0.0
p106_I,5.56939702187517e-28,124.84778623364211,0.005951760352632344,0.02702702702702703,0.00043534758,0.011138044987058152
p106_L,7.265325824811459e-10,38.4059864499155,0.013873722090253431,0.05405405405405406,0.0,0.022642592048102497
p106_M,0.00016162763930876957,14.298501770340254,0.030095557615081026,0.0,0.000106828695,0.0100674621032595
p106_S,5.355261778648097e-10,39.015562743144415,0.028969848291682046,0.0,0.0,0.00965661609722735
p106_TACNK,0.03447455411132209,4.478539147455769,0.01309500268831171,0.02702702702702703,0.00012900795,0.013417012555991925
p106_V,0.028561701115915748,4.80238564464337,0.04513416841895993,0.06756756756756757,0.0,0.0375672453288425
p106_Y,1.0050706422978742e-11,46.998794944956245,0.0707859203023143,0.0,0.0,0.0235953067674381
p107_D,4.5241499353584995e-08,30.196655830284488,0.061833989706048365,0.0,0.0,0.020611329902016123
p107_E,1.6040308606287921e-12,50.70623046229325,0.014167182349931683,0.0,0.0,0.004722394116643895
p107_N,8.398521809753313e-14,56.692544955764696,0.19703226657092676,0.04054054054054054,0.00018031803,0.07925104171543447
p107_P,1.4653887550923407e-53,255.65436384317337,0.01169605248440426,0.0,0.0,0.0038986841614680866
p107_QVCRG,0.5980871249399449,0.27799977750724886,0.0,0.0,0.0,0.0
p107_S,1.2113819252122448e-65,320.92448107278614,0.10420834242987424,0.05405405405405406,2.7457576e-05,0.05276328468661775
p107_T,0.13040616653360174,2.289975846292119,0.0,0.0,0.0,0.0
p108_E,4.3631664475235396e-09,34.83277661746994,0.03423533855052478,0.013513513513513514,2.024023e-05,0.015923030764608534
p108_F,3.196018745093607e-06,21.847169970028293,0.021802213772903072,0.0,0.0,0.0072674045909676905
p108_GAP,3.816307602339879e-05,17.05460190865904,0.002523859883481442,0.0,0.0,0.0008412866278271473
p108_LCIDGP,0.03606222057270901,4.40145309693583,0.047808204854815864,0.02702702702702703,0.0,0.02494507729394763
p108_N,4.955500973961141e-12,48.42581932319689,0.014167182349931683,0.0,0.0,0.004722394116643895
p108_Q,8.814732173483541e-10,38.01990584521533,0.024574366569501693,0.0,0.0,0.00819145552316723
p108_S,7.322118789668208e-131,714.956425014769,0.05369191742731096,0.08108108108108109,1.1428246e-05,0.04492814225135425
p108_T,2.5756255942229067e-10,40.48014631545702,0.028969848291682046,0.0,0.0,0.00965661609722735
p108_V,0.1185177336645672,2.439376369639274,0.0,0.0,0.0,0.0
p109_C,2.575939924290133e-72,357.9528115595889,0.013006108508607707,0.0,0.0,0.004335369502869235
p109_F,0.019634872258108026,5.454866163202785,0.0032183635646651733,0.0,0.0,0.0010727878548883912
p109_GAP,1.4807825161962568e-110,584.3428206931654,0.003938660322266188,0.0,0.0,0.0013128867740887292
p109_I,0.0006322084096994987,11.724294834260009,0.019730448670377893,0.02702702702702703,1.0589586e-06,0.015586178218654956
p109_L,1.22626522728684e-05,19.240700457989455,0.04669248112977006,0.0,0.0,0.015564160376590018
p109_M,0.04363732919938187,4.076889950180826,0.0531559984774723,0.0,2.5175646e-06,0.017719505347341857
p109_S,1.0365293379502267e-125,681.1073416454047,0.006647484148623903,0.0,6.413298e-05,0.0022372057103798777
p109_V,2.6343981774805524e-11,45.05755589812939,0.0028367883896969395,0.0,9.152622e-06,0.0009486470038038956
p109_Y,0.020526327971687543,5.377082741340126,0.025151205982244743,0.0,0.0,0.008383735327414914
p110_H,1.733190049120754e-09,36.670987533116445,0.08995938229572721,0.04054054054054054,0.0,0.043499974278755925
p110_KFRVDSMCAW,6.3940424022186255e-22,95.31803744149934,0.054582354674781966,0.08108108108108109,0.00010881908,0.04525741827747387
p110_N,7.421844317532866e-09,33.777082884809104,0.08815362650940604,0.06756756756756757,2.1780912e-05,0.05191432499632224
p110_Q,8.784843455569703e-133,727.7067887680457,0.0012668452823670013,0.0,0.00048002045,0.0005822885767446641
p110_Y,0.08290714889370587,3.0106759305049624,0.04555924539335031,0.08108108108108109,0.0001979208,0.042279415759059746
p111_G,1.778428822306404e-114,608.9767894671846,0.06109099032573729,0.0,0.0,0.02036366344191243
p111_GAP,9.40705093348178e-155,878.5919776976715,0.009372464751479796,0.0,0.0,0.003124154917159932
p111_RQKMAW,2.31586674799824e-20,87.81502814528574,0.09977177715272255,0.013513513513513514,0.00024783923,0.03784437663110733
p112_KFRGQAH,0.0013076229382928313,10.367801916073818,0.06436284583701535,0.0,0.0,0.021454281945671783
p112_T,1.215347136828232e-05,19.2579775708522,0.06406255640398985,0.013513513513513514,0.0,0.025858689972501122
p112_Y,1.372212469643792e-161,927.4906591116702,0.009372464751479796,0.0,0.0,0.003124154917159932
p113_GAP,6.319048869643781e-155,879.8163988510702,0.009372464751479796,0.0,0.0,0.003124154917159932
p113_M,0.0004482255121357461,12.370177892848073,0.025099497424253273,0.0,1.5865236e-05,0.008371787553581646
p113_W,7.94165476020967e-06,20.08090067237342,0.0719412775344807,0.0,0.0,0.0239804258448269
p113_YVLTIN,4.6674336110821653e-07,25.603753413172036,0.15225180118514964,0.0945945945945946,0.0,0.08228213192658142
p114_GAP,6.319048869643781e-155,879.8163988510702,0.009372464751479796,0.0,0.0,0.003124154917159932
p114_I,7.234451966047289e-07,24.745476382260772,0.06335595562384018,0.05405405405405406,2.6521486e-06,0.03913755394217254
p114_L,3.742248286876922e-24,106.130924803433,0.02418982419137902,0.02702702702702703,0.0,0.017072283739468685
p114_V,1.7873037730651833e-31,142.12869772785456,0.023569291891541697,0.12162162162162163,1.5571566e-05,0.04840216169309092
p115_GAP,3.2002910434360637e-99,514.647828675113,0.00752229882568939,0.05405405405405406,0.0,0.020525450959914482
p115_L,0.23875245720689736,1.3889640474710403,0.0,0.0,0.0,0.0
p115_RGTNMDASHPW,0.5665681136850627,0.32859276359152656,0.0,0.0,0.0,0.0
p115_V,2.492546081670984e-09,35.947035262260265,0.01481096790301712,0.0,1.20609675e-05,0.004941009623503137
p116_G,1.6720537177490992e-08,32.16597204634477,0.004244548923152105,0.0,0.0,0.0014148496410507016
p116_GAP,3.735162504290551e-08,30.575350967677615,0.028969848291682046,0.0,0.0,0.00965661609722735
p117_H,4.722519670289145e-11,43.88357289747135,0.09954107731008237,0.0,0.0,0.03318035910336079
p117_K,1.7732198876122179e-13,55.17275827997936,0.0688263519630377,0.02702702702702703,5.7354436e-07,0.03195131751147328
p117_P,0.0008816821313291478,11.101985596480523,0.03492015907833426,0.0,4.4658423e-06,0.011641541640200306
p117_QMANETDYSFG,0.004500561780470198,8.092477887531489,0.08426168463300811,0.013513513513513514,9.239035e-06,0.03259481239371566
p117_R,8.77721353132624e-44,204.4851746446166,0.03674464543315791,0.013513513513513514,0.0,0.016752719648890475
p117_V,2.0764072369269484e-11,45.53669633045378,0.03581696779343578,0.0,0.0,0.011938989264478594
p118_GAP,3.028834992776675e-54,259.292384740938,0.024679209639402278,0.0,0.0,0.008226403213134092
p118_H,2.250351150637579e-127,691.9837274296838,0.05183355497757249,0.013513513513513514,3.5513403e-05,0.021794193964834674
p118_I,2.081193814819587e-14,59.535120011290026,0.05888891783961688,0.04054054054054054,1.0348563e-06,0.033143497745475224
p118_L,0.055798326583984974,3.663309278560063,0.09731727385867908,0.0,0.0,0.03243909128622636
p118_P,1.0119178951022207e-09,37.74438723733676,0.024574366569501693,0.0,0.0,0.00819145552316723
p118_T,2.9450706829624543e-26,116.39235154825536,0.02705547910022946,0.04054054054054054,5.678991e-07,0.022532195846630503
p118_Y,1.1209018278985502e-24,108.67793102568137,0.007094902200360016,0.0,0.0,0.002364967400120005
p119_F,3.822929788346687e-14,58.29529273426736,0.056475428984916476,0.0,5.9730445e-07,0.01882534209645531
p119_G,4.59052389717393e-07,25.6363211861593,0.08751650288373714,0.013513513513513514,0.0013464139,0.034125476752759835
p119_GAP,4.665491218837837e-55,263.6183139284999,0.024679209639402278,0.0,0.0,0.008226403213134092
p119_LQIT,0.1601415490131026,1.9746926613055482,0.0,0.0,0.0,0.0
p119_M,0.765314991003169,0.0891372314220082,0.0,0.0,0.0,0.0
p119_S,5.684495467377528e-10,38.89629830756894,0.014167182349931683,0.0,0.0,0.004722394116643895
p119_V,1.1663247613963178e-182,1084.3137458054416,0.3388635124425452,0.3783783783783784,6.259415e-05,0.23910149498916924
p120_GAP,2.104710015309503e-84,426.86300543742647,0.013188452803248317,0.0,0.0,0.004396150934416106
p120_L,2.2241726562320618e-13,54.71236881279042,0.0035597071355767244,0.0,0.0,0.0011865690451922414
p120_PREV,9.872524521369717e-06,19.659757972866778,0.019722401450782242,0.0,2.8969413e-05,0.006583790287793007
p121_DSQGEYTRIM,2.443293453667636e-06,22.369741277436326,0.026508465023617343,0.05405405405405406,0.0,0.026854173025890465
p121_GAP,1.0995138945456922e-139,774.1017962682065,0.009372464751479796,0.0,0.0,0.003124154917159932
p121_K,2.8912057255951213e-19,82.56196740957712,0.017795442680247697,0.0,0.0,0.005931814226749232
p121_N,0.1481523100970432,2.0931606440346324,0.0,0.0,0.0,0.0
p121_V,1.2411823897539453e-06,23.690328501623927,0.0228200071006461,0.0,1.9914072e-05,0.007613307057633474
p122_I,7.429008738279563e-18,75.83617729814397,0.0006159466035147688,0.14864864864864866,2.7156066e-05,0.04976391710595393
p122_L,7.809321044618192e-83,417.7809126016105,0.09981931295204337,0.13513513513513514,1.0849127e-05,0.07832176573797228
p122_MFWP,1.6688360487451262e-13,55.29606331937753,0.06150505765499512,0.0,1.4546713e-06,0.020502170775428995
p122_V,0.006215490079390397,7.506304939694396,0.15133595925196192,0.06756756756756757,0.000114927025,0.07300615128140882
p123_E,2.842681907908928e-116,620.3558432868521,0.009372464751479796,0.0,0.0,0.003124154917159932
p123_GAP,4.171839522082416e-155,881.0947610595956,0.009372464751479796,0.0,0.0,0.003124154917159932
p123_Y,0.0814950500991418,3.038597279897789,0.07313433668940644,0.0,0.0,0.024378112229802146
p124_G,2.7464553482203174e-13,54.283973278045934,0.1053442949676034,0.08108108108108109,7.868143e-06,0.062144414730647135
p124_GAP,2.331211372035954e-153,868.7355285946609,0.009372464751479796,0.0,0.0,0.003124154917159932
p125_GAP,2.6373308460984938e-138,764.7536027271733,0.009372464751479796,0.0,0.0,0.003124154917159932
p125_SACTVMGL,0.49426695999992565,0.4674349058919196,0.0,0.0,0.0,0.0
p125_Y,7.643520270673518e-08,29.16148266870819,0.08016585046291375,0.05405405405405406,9.384539e-06,0.044743096352064506
p126_F,0.008505119898582738,6.940792067935398,0.1751477801954405,0.013513513513513514,9.83704e-06,0.06289037691635957
p126_GAP,8.211299826392481e-138,761.4211042252518,0.009372464751479796,0.0,0.0,0.003124154917159932
p126_L,1.9721271283795856e-125,679.2857075887205,0.1055770164135175,0.14864864864864866,5.02466e-05,0.08475863722043216
p126_M,1.4257958082574832e-08,32.48171699930621,0.15698900339371494,0.05405405405405406,1.1076328e-05,0.07035137792512626
p126_S,0.29037157709645856,1.1186256849612972,0.0,0.0,0.0,0.0
p126_T,0.15125882079459213,2.0614476179393666,0.0,0.0,0.0,0.0
p126_V,4.61431324139069e-47,221.4844067134553,0.10304764855261106,0.10810810810810811,5.0562117e-05,0.07040210625937116
p127_G,5.266065231895343e-206,1269.3617882626024,0.06298928384825545,0.0,0.0,0.020996427949418483
p127_GAP,3.2416941224708276e-126,684.4028207028546,0.009372464751479796,0.0,0.0,0.003124154917159932
p127_V,5.246387348388369e-13,52.97047893628962,0.044048465883721404,0.0,0.0,0.014682821961240468
p128_D,1.979876660960821e-09,36.405768257035895,0.01481096790301712,0.0,1.20609675e-05,0.004941009623503137
p128_GAP,4.22271655609341e-78,390.63691798844906,0.013188452803248317,0.0,0.0,0.004396150934416106
p128_S,1.033354375783228e-27,123.5276628970882,0.04870758835516163,0.08108108108108109,6.5121526e-06,0.04326506052961256
p128_T,2.0009415576779568e-31,141.88486034026792,0.2590016377034652,0.3918918918918919,0.0005162498,0.21713659313119846
p128_VMLFYEGCPKNI,0.00011619997096819174,14.925985809968829,0.007781971592906321,0.013513513513513514,3.9341357e-06,0.007099806414055891
p129_GAP,1.6937435624864856e-52,250.02097946050836,0.024679209639402278,0.0,0.0,0.008226403213134092
p129_L,0.11201538978955912,2.5282931798261594,0.0,0.0,0.0,0.0
p129_P,1.7616329176913622e-10,41.241139736223765,0.01481096790301712,0.0,1.20609675e-05,0.004941009623503137
p129_T,8.671053453287266e-19,80.28271922819806,0.06022959167465275,0.0,1.503929e-06,0.020077031867869743
p129_V,4.974233231607722e-153,866.4141675662747,0.03257481675859863,0.0,2.055877e-05,0.010865125175997097
p130_C,8.072479763882898e-10,38.19556430946693,0.024574366569501693,0.0,0.0,0.00819145552316723
p130_FEYNQDIV,9.301312429679757e-08,28.774451442317115,0.050858270914222764,0.0,0.00028897703,0.017049082646666002
p130_G,9.552150874474681e-15,61.12487987746164,0.037143781795186695,0.0,0.0,0.012381260598395566
p130_GAP,1.5813315272582147e-50,239.62483513613776,0.024679209639402278,0.0,0.0,0.008226403213134092
p130_S,0.0004930836315445089,12.190815734877434,0.12132192686578347,0.0,0.0,0.04044064228859449
p130_T,0.001515626990183205,10.093792122140018,0.0744210889527989,0.02702702702702703,0.00019732064,0.033881812205978
p131_GAP,3.744443897900993e-14,58.33756658979594,0.057721848253959485,0.0,0.0,0.01924061608465316
p131_S,1.289882404113675e-12,51.14746930742184,0.014167182349931683,0.0,0.0,0.004722394116643895
p132_E,1.1369762287737692e-38,178.30802642181314,0.2564652821645414,0.2972972972972973,0.00023778915,0.18466678953746632
p132_GAP,8.897048772779432e-14,56.57520491725502,0.057721848253959485,0.0,0.0,0.01924061608465316
p132_I,0.020810168140511908,5.353048981573459,0.07749862933297855,0.10810810810810811,3.5954974e-05,0.061880897471698774
p132_L,5.170686086e-315,2315.5167587915425,0.0748445906300505,0.0,0.008412316,0.027752302357195485
p132_M,4.20107756907656e-15,62.80403955683978,0.005399307413556154,0.0,2.3376977e-05,0.0018075614635084853
p132_Q,0.0032995308210045206,8.659578666102462,0.2119851346739252,0.16216216216216217,2.5643192e-05,0.12472431334276331
p132_TSCRNFGK,4.274380205171294e-09,34.87366270306374,0.1822230643960946,0.10810810810810811,1.2357684e-05,0.096781176729325
p133_E,0.001378066400942886,10.270343194601283,0.02586010161791274,0.0,9.689369e-06,0.008623263662340229
p133_G,0.0008365530063158827,11.200129676125664,0.05078817050119439,0.013513513513513514,0.0,0.0214338946715693
p133_GAP,1.1881395440080668e-14,60.679216106923235,0.002931542940557289,0.0,0.0,0.0009771809801857629
p133_I,0.8629150565640651,0.029822507079492255,0.0,0.0,0.0,0.0
p133_K,5.470676169873821e-12,48.22610853609072,0.014167182349931683,0.0,0.0,0.004722394116643895
p133_L,4.2706847612824365e-13,53.387891164648174,0.0035597071355767244,0.0,0.0,0.0011865690451922414
p133_Q,3.5828713434814635e-45,211.66630139381164,0.0059801322603500375,0.0,4.70014e-06,0.0019949441334250998
p133_T,9.945559759294689e-09,33.196062128662106,0.022307807292960682,0.0,7.4584e-05,0.007460797097882134
p133_V,3.485025644861844e-233,1500.800097399124,0.09568145984158971,0.013513513513513514,0.0001782646,0.036457745984876506
p134_G,0.2869507703994747,1.1346167190719336,0.0,0.0,0.0,0.0
p134_GAP,1.027808181339204e-152,864.1932827271042,0.009372464751479796,0.0,0.0,0.003124154917159932
p134_S,0.0010157873131899666,10.837820666611217,0.008502828995963992,0.06756756756756757,2.1143884e-05,0.025363846815748558
p134_T,0.0,2475.2088108903054,0.0748445906300505,0.0,0.008412316,0.027752302357195485
p135_G,0.0,2529.958676328962,0.0748445906300505,0.0,0.008412316,0.027752302357195485
p135_GAP,8.211299826392481e-138,761.4211042252518,0.009372464751479796,0.0,0.0,0.003124154917159932
p135_I,2.0152470786211776e-06,22.744900814382788,0.052705157499941105,0.0,0.0,0.0175683858333137
p135_L,0.00033300644614782246,12.930030425591013,0.034380699062222186,0.0,0.0,0.011460233020740729
p136_IMTEHLYF,0.004917065205883339,7.931391321573531,0.07835096778803086,0.013513513513513514,0.0,0.030621493767181457
p136_W,5.714840497739403e-137,755.7391278240732,0.009372464751479796,0.0,0.0,0.003124154917159932
p137_S,7.952932556304684e-167,965.597102948925,0.009372464751479796,0.0,0.0,0.003124154917159932
p137_T,0.33691400890182543,0.922683787242247,0.0,0.0,0.0,0.0
p138_L,2.4832334695626716e-166,961.9746861556073,0.009372464751479796,0.0,0.0,0.003124154917159932
p138_M,2.0152470786211776e-06,22.744900814382788,0.052705157499941105,0.0,0.0,0.0175683858333137
p138_NIP,0.0026133884092363236,9.087530260094276,0.015830117254866747,0.0,0.0,0.005276705751622249
p139_F,6.189841730633298e-30,134.49086034029665,0.007094902200360016,0.0,0.0,0.002364967400120005
